,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7459,0.0377,0.4973,0.0,0.0,,,-0.0039,0.9918,0,730,4,2
0_1,0.6267,0.5014,0.75,0.5,1.0,,0.6667,0.7066,0.9986,1,734,0,1
0_2,0.7446,0.0853,0.748,0.5,0.25,,0.3333,0.3511,0.9946,1,731,3,1
0_3,0.7398,0.502,0.7466,0.5,0.1667,,0.25,0.2855,0.9918,1,729,5,1
0_4,0.5347,0.0041,0.4966,0.0,0.0,,,-0.0043,0.9905,0,729,5,2
0_5,0.9264,0.0091,0.4946,0.0,0.0,,,-0.0039,0.9878,0,726,8,1
0_6,0.9142,0.0078,0.4986,0.0,0.0,,,-0.0019,0.9959,0,732,2,1
0_7,0.8678,0.0051,0.4993,0.0,0.0,,,-0.0014,0.9973,0,733,1,1
0_8,0.9372,0.508,0.748,0.5,0.25,,0.3333,0.3511,0.9946,1,730,3,1
0_9,0.9127,0.0145,0.4966,0.0,0.0,,,-0.0043,0.9905,0,728,5,2
0_Mean,0.795,0.1675,0.5975,0.2,0.1667,,0.3958,0.1675,0.9933,0.4,730.2,3.6,1.3
0_SD,0.1394,0.2333,0.1296,0.2582,0.3118,,0.1848,0.2465,0.0034,0.5163977794943223,2.3944379994757297,2.3190036174568114,0.48304589153964794
Mean,0.795,0.1675,0.5976,0.2,0.1667,,0.3958,0.1675,0.9933,0.4,730.2,3.6,1.3
SD,0.1394,0.2333,0.1296,0.2582,0.3118,,0.1848,0.2465,0.0034,0.5164,2.3944,2.319,0.483
