,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.652,0.3135,0.7078,0.4444,0.16,,0.2353,0.2521,0.9647,4,706,21,5
0_1,0.6962,0.0374,0.5432,0.125,0.0345,,0.0541,0.0461,0.9524,1,699,28,7
0_2,0.9111,0.0856,0.6696,0.375,0.1034,,0.1622,0.1808,0.9578,3,701,26,5
0_3,0.6147,0.0764,0.6106,0.25,0.087,,0.129,0.1318,0.9633,2,706,21,6
0_4,0.7127,0.1091,0.7294,0.5,0.1176,,0.1905,0.2266,0.9537,4,697,30,4
0_5,0.7617,0.152,0.7376,0.5,0.1818,,0.2667,0.2894,0.9701,4,709,18,4
0_6,0.936,0.3347,0.796,0.625,0.1724,,0.2703,0.3155,0.9633,5,703,24,3
0_7,0.7117,0.0925,0.6099,0.25,0.0833,,0.125,0.1283,0.9619,2,705,22,6
0_8,0.6367,0.0578,0.6133,0.25,0.1053,,0.1481,0.1482,0.9687,2,710,17,6
0_9,0.7909,0.1655,0.739,0.5,0.2,,0.2857,0.3048,0.9728,4,711,16,4
0_Mean,0.7424,0.1425,0.6756,0.3819,0.1245,,0.1867,0.2024,0.9629,3.1,704.7,22.3,5.0
0_SD,0.1097,0.1034,0.0791,0.1574,0.0523,,0.0763,0.0896,0.0067,1.286683937707919,4.691600058733813,4.691600058733813,1.247219128924647
Mean,0.7424,0.1425,0.6756,0.3819,0.1245,,0.1867,0.2024,0.9629,3.1,704.7,22.3,5.0
SD,0.1097,0.1034,0.0791,0.1574,0.0523,,0.0763,0.0896,0.0067,1.2867,4.6916,4.6916,1.2472
