,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.625,0.7563,0.5208,0.875,0.5833,,0.7,0.0589,0.5714,7,1,5,1
0_1,0.9375,0.9642,0.8542,0.875,0.875,,0.875,0.7083,0.8571,7,5,1,1
0_2,0.6875,0.7745,0.625,0.75,0.6667,,0.7059,0.2582,0.6429,6,3,3,2
0_3,0.6042,0.7781,0.6667,0.5,0.8,,0.6154,0.3443,0.6429,4,5,1,4
0_4,0.875,0.9444,0.8542,0.875,0.875,,0.875,0.7083,0.8571,7,5,1,1
0_5,0.5833,0.6495,0.625,0.75,0.6667,,0.7059,0.2582,0.6429,6,3,3,2
0_6,0.5417,0.6395,0.5208,0.875,0.5833,,0.7,0.0589,0.5714,7,1,5,1
0_7,0.625,0.6019,0.625,0.75,0.6667,,0.7059,0.2582,0.6429,6,3,3,2
0_8,0.4222,0.6803,0.5333,0.6667,0.6667,,0.6667,0.0667,0.5714,6,2,3,3
0_9,0.7,0.7516,0.6375,0.875,0.7,,0.7778,0.3175,0.6923,7,2,3,1
0_Mean,0.6601,0.754,0.6462,0.7792,0.7083,,0.7327,0.3038,0.6692,6.3,3.0,2.8,1.8
0_SD,0.1519,0.122,0.1213,0.1243,0.1066,,0.085,0.2384,0.1068,0.9486832980505138,1.5634719199411433,1.4757295747452437,1.0327955589886446
Mean,0.6601,0.754,0.6462,0.7792,0.7083,,0.7328,0.3037,0.6692,6.3,3.0,2.8,1.8
SD,0.1519,0.122,0.1214,0.1243,0.1066,,0.0849,0.2384,0.1068,0.9487,1.5635,1.4757,1.0328
