,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7466,0.1293,0.6388,0.3529,0.0909,,0.1446,0.1454,0.9127,6,736,60,11
0_1,0.7745,0.0897,0.6688,0.4118,0.1061,,0.1687,0.1769,0.9151,7,737,59,10
0_2,0.4766,0.0309,0.523,0.1176,0.0339,,0.0526,0.0254,0.9114,2,739,57,15
0_3,0.6485,0.0704,0.565,0.1765,0.075,,0.1053,0.086,0.9373,3,759,37,14
0_4,0.6462,0.0672,0.5642,0.1875,0.06,,0.0909,0.0743,0.9261,3,749,47,13
0_5,0.6522,0.1723,0.6911,0.4375,0.1373,,0.209,0.219,0.9347,7,752,44,9
0_6,0.6051,0.1245,0.5386,0.125,0.05,,0.0714,0.0496,0.936,2,758,38,14
0_7,0.703,0.143,0.5911,0.25,0.069,,0.1081,0.0983,0.9187,4,742,54,12
0_8,0.5533,0.0346,0.5573,0.1875,0.0492,,0.0779,0.0604,0.9126,3,738,58,13
0_9,0.6291,0.1068,0.6188,0.2941,0.1,,0.1493,0.1415,0.9298,5,750,45,12
0_Mean,0.6435,0.0969,0.5957,0.254,0.0771,,0.1178,0.1077,0.9234,4.2,746.0,49.9,12.3
0_SD,0.0876,0.0466,0.0566,0.1155,0.0315,,0.049,0.0613,0.0105,1.9321835661585918,8.717797887081348,8.774331250237188,1.888562063228706
Mean,0.6435,0.0969,0.5957,0.254,0.0771,,0.1178,0.1077,0.9234,4.2,746.0,49.9,12.3
SD,0.0876,0.0467,0.0566,0.1155,0.0315,,0.049,0.0613,0.0105,1.9322,8.7178,8.7743,1.8886
