,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7118,0.2199,0.6681,0.381,0.2,,0.2623,0.2469,0.9388,8,682,32,13
0_1,0.6787,0.066,0.5609,0.1905,0.0755,,0.1081,0.0785,0.9102,4,665,49,17
0_2,0.8719,0.1368,0.7654,0.619,0.1711,,0.268,0.2904,0.9034,13,651,63,8
0_3,0.6748,0.1223,0.5672,0.1905,0.0909,,0.1231,0.0944,0.9224,4,674,40,17
0_4,0.7665,0.2063,0.7059,0.4762,0.1786,,0.2597,0.2586,0.9224,10,668,46,11
0_5,0.7456,0.2023,0.6503,0.3636,0.1509,,0.2133,0.198,0.9197,8,668,45,14
0_6,0.703,0.1084,0.6404,0.3636,0.1194,,0.1798,0.1663,0.9007,8,654,59,14
0_7,0.7634,0.2015,0.7006,0.4545,0.2083,,0.2857,0.2767,0.932,10,675,38,12
0_8,0.7035,0.0791,0.6127,0.2857,0.1224,,0.1714,0.1505,0.921,6,670,43,15
0_9,0.615,0.1443,0.6589,0.381,0.1509,,0.2162,0.2047,0.921,8,668,45,13
0_Mean,0.7234,0.1487,0.653,0.3706,0.1468,,0.2088,0.1965,0.9192,7.9,667.5,46.0,13.4
0_SD,0.0692,0.056,0.0629,0.1301,0.0445,,0.0621,0.0739,0.0118,2.766867462592951,9.288583195395182,9.273618495495704,2.716206504995115
Mean,0.7234,0.1487,0.653,0.3706,0.1468,,0.2088,0.1965,0.9192,7.9,667.5,46.0,13.4
SD,0.0692,0.056,0.0629,0.1301,0.0445,,0.0621,0.0739,0.0118,2.7669,9.2886,9.2736,2.7162
