,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.9317,0.064,0.6639,0.3333,0.2,,0.25,0.2543,0.9918,1,728,4,2
0_1,0.959,0.3679,0.6639,0.3333,0.2,,0.25,0.2543,0.9918,1,728,4,2
0_2,0.6594,0.0143,0.4986,0.0,0.0,,,-0.0033,0.9932,0,730,2,3
0_3,0.8424,0.0292,0.4945,0.0,0.0,,,-0.0067,0.985,0,724,8,3
0_4,0.539,0.0184,0.4952,0.0,0.0,,,-0.0073,0.985,0,724,7,4
0_5,0.7396,0.0886,0.6632,0.3333,0.1667,,0.2222,0.2313,0.9905,1,726,5,2
0_6,0.9211,0.3669,0.6626,0.3333,0.1429,,0.2,0.2134,0.9891,1,725,6,2
0_7,0.8887,0.4257,0.8258,0.6667,0.1538,,0.25,0.3152,0.9837,2,720,11,1
0_8,0.7337,0.1116,0.6571,0.3333,0.0667,,0.1111,0.1417,0.9782,1,717,14,2
0_9,0.9375,0.374,0.6626,0.3333,0.1429,,0.2,0.2134,0.9891,1,725,6,2
0_Mean,0.8152,0.186,0.6288,0.2667,0.1073,,0.2119,0.1606,0.9877,0.8,724.7,6.7,2.3
0_SD,0.1412,0.1734,0.1045,0.2108,0.0827,,0.0498,0.1227,0.0047,0.6324555320336759,3.8600518131237562,3.5605867181937554,0.8232726023485646
Mean,0.8152,0.1861,0.6287,0.2666,0.1073,,0.2119,0.1606,0.9877,0.8,724.7,6.7,2.3
SD,0.1412,0.1734,0.1046,0.2108,0.0827,,0.0498,0.1227,0.0047,0.6325,3.8601,3.5606,0.8233
