,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7352,0.1942,0.6174,0.25,0.3333,,0.2857,0.2701,0.9631,6,777,12,18
0_1,0.7033,0.227,0.6389,0.2917,0.3889,,0.3333,0.3195,0.9656,7,778,11,17
0_2,0.5797,0.1087,0.5352,0.087,0.1333,,0.1053,0.0868,0.9581,2,776,13,21
0_3,0.676,0.0653,0.5122,0.0435,0.0625,,0.0513,0.0292,0.9544,1,774,15,22
0_4,0.6747,0.1113,0.5544,0.1304,0.15,,0.1395,0.1165,0.9544,3,772,17,20
0_5,0.6144,0.1064,0.5768,0.1739,0.2,,0.186,0.1644,0.9569,4,773,16,19
0_6,0.5241,0.0373,0.4924,0.0,0.0,,,-0.0209,0.9569,0,777,12,23
0_7,0.6204,0.2162,0.6209,0.2609,0.2857,,0.2727,0.2528,0.9606,6,774,15,17
0_8,0.687,0.1363,0.5787,0.1739,0.2353,,0.2,0.1824,0.9606,4,776,13,19
0_9,0.7053,0.1725,0.5783,0.1667,0.3333,,0.2222,0.2197,0.9655,4,780,8,20
0_Mean,0.652,0.1375,0.5705,0.1578,0.2122,,0.1996,0.1621,0.9596,3.7,775.7,13.2,19.6
0_SD,0.0656,0.0636,0.0478,0.0951,0.1266,,0.0907,0.1092,0.0041,2.2632326929023945,2.4517567397911058,2.6583202716502514,2.0110804171997807
Mean,0.652,0.1375,0.5705,0.1578,0.2122,,0.1996,0.162,0.9596,3.7,775.7,13.2,19.6
SD,0.0656,0.0636,0.0478,0.0951,0.1266,,0.0907,0.1092,0.0042,2.2632,2.4518,2.6583,2.0111
