,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7501,0.1673,0.5613,0.1429,0.1579,,0.15,0.1288,0.9582,3,777,16,18
0_1,0.7096,0.0995,0.6083,0.2381,0.2273,,0.2326,0.2118,0.9595,5,776,17,16
0_2,0.6389,0.1617,0.5758,0.1818,0.1429,,0.16,0.1348,0.9484,4,768,24,18
0_3,0.6749,0.0627,0.5569,0.1429,0.1154,,0.1277,0.1026,0.9496,3,769,23,18
0_4,0.6264,0.0592,0.5525,0.1429,0.0909,,0.1111,0.0844,0.941,3,762,30,18
0_5,0.6429,0.0678,0.5588,0.1429,0.1304,,0.1364,0.1125,0.9533,3,772,20,18
0_6,0.6224,0.0562,0.555,0.1429,0.1034,,0.12,0.0941,0.9459,3,766,26,18
0_7,0.6961,0.0508,0.5106,0.0476,0.0455,,0.0465,0.0206,0.9496,1,771,21,20
0_8,0.74,0.0592,0.5325,0.0952,0.0769,,0.0851,0.0585,0.9471,2,768,24,19
0_9,0.744,0.2173,0.6071,0.2381,0.2083,,0.2222,0.2007,0.9569,5,773,19,16
0_Mean,0.6845,0.1002,0.5619,0.1515,0.1299,,0.1392,0.1149,0.9509,3.2,770.2,22.0,17.9
0_SD,0.0504,0.0598,0.0299,0.058,0.0567,,0.0567,0.0586,0.0059,1.2292725943057181,4.565571644870382,4.268749491621899,1.1972189997378646
Mean,0.6845,0.1002,0.5619,0.1515,0.1299,,0.1392,0.1149,0.951,3.2,770.2,22.0,17.9
SD,0.0504,0.0598,0.0299,0.058,0.0567,,0.0567,0.0586,0.0059,1.2293,4.5656,4.2687,1.1972
