,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.877,0.7123,0.8405,0.6923,0.5,,0.5806,0.5806,0.984,9,792,9,4
0_1,0.8671,0.7522,0.8437,0.6923,0.6923,,0.6923,0.6873,0.9902,9,797,4,4
0_2,0.694,0.4811,0.7463,0.5,0.5,,0.5,0.4925,0.9852,6,795,6,6
0_3,0.9628,0.6556,0.7898,0.5833,0.7,,0.6364,0.6341,0.9902,7,798,3,5
0_4,0.8935,0.5898,0.8058,0.6154,0.7273,,0.6667,0.6641,0.9902,8,797,3,5
0_5,0.9816,0.7403,0.8418,0.6923,0.5625,,0.6207,0.6173,0.9865,9,793,7,4
0_6,0.836,0.5412,0.7655,0.5385,0.5385,,0.5385,0.531,0.9852,7,794,6,6
0_7,0.8125,0.5501,0.763,0.5385,0.4118,,0.4667,0.4611,0.9803,7,790,10,6
0_8,0.9087,0.6998,0.8437,0.6923,0.6923,,0.6923,0.6873,0.9902,9,796,4,4
0_9,0.8317,0.676,0.843,0.6923,0.6429,,0.6667,0.6615,0.9889,9,795,5,4
0_Mean,0.8665,0.6398,0.8083,0.6237,0.5967,,0.6061,0.6017,0.9871,8.0,794.7,5.7,4.8
0_SD,0.0816,0.0934,0.0394,0.0782,0.1083,,0.0811,0.082,0.0034,1.1547005383792515,2.496664441476534,2.406010991015812,0.9189365834726815
Mean,0.8665,0.6398,0.8083,0.6237,0.5968,,0.6061,0.6017,0.9871,8.0,794.7,5.7,4.8
SD,0.0816,0.0935,0.0394,0.0782,0.1083,,0.0811,0.082,0.0034,1.1547,2.4967,2.406,0.9189
