,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6109,0.0594,0.5269,0.0588,0.2,,0.0909,0.0985,0.9754,1,792,4,16
0_1,0.5078,0.1432,0.5582,0.1176,0.6667,,0.2,0.2747,0.9803,2,795,1,15
0_2,0.6734,0.1924,0.5845,0.1765,0.3333,,0.2308,0.231,0.9754,3,790,6,14
0_3,0.6451,0.1203,0.5569,0.1176,0.4,,0.1818,0.2084,0.9779,2,793,3,15
0_4,0.6663,0.2086,0.6139,0.2353,0.4,,0.2963,0.2957,0.9766,4,790,6,13
0_5,0.625,0.0392,0.525,0.0588,0.125,,0.08,0.0725,0.9717,1,789,7,16
0_6,0.5989,0.0935,0.5256,0.0588,0.1429,,0.0833,0.0794,0.9729,1,789,6,16
0_7,0.4628,0.0843,0.5845,0.1765,0.3333,,0.2308,0.231,0.9754,3,789,6,14
0_8,0.6425,0.038,0.4969,0.0,0.0,,,-0.0115,0.9729,0,790,5,17
0_9,0.5327,0.0959,0.5532,0.1176,0.1818,,0.1429,0.1317,0.9704,2,786,9,15
0_Mean,0.5965,0.1075,0.5526,0.1118,0.2783,,0.1708,0.1611,0.9749,1.9,790.3,5.3,15.1
0_SD,0.0716,0.0592,0.0351,0.0704,0.1889,,0.0766,0.1012,0.003,1.1972189997378648,2.496664441476534,2.2135943621178655,1.1972189997378646
Mean,0.5965,0.1075,0.5526,0.1117,0.2783,,0.1708,0.1611,0.9749,1.9,790.3,5.3,15.1
SD,0.0716,0.0592,0.0351,0.0704,0.1889,,0.0766,0.1012,0.003,1.1972,2.4967,2.2136,1.1972
