,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6881,0.5644,0.6155,0.625,0.5357,,0.5769,0.2282,0.614,15,20,13,9
0_1,0.685,0.5374,0.661,0.625,0.6,,0.6122,0.3204,0.6667,15,23,10,9
0_2,0.77,0.7445,0.7506,0.72,0.72,,0.72,0.5012,0.7544,18,25,7,7
0_3,0.7763,0.616,0.7463,0.68,0.7391,,0.7083,0.4981,0.7544,17,26,6,8
0_4,0.7213,0.6081,0.6438,0.6,0.6,,0.6,0.2875,0.6491,15,22,10,10
0_5,0.5944,0.5342,0.4994,0.28,0.4375,,0.3415,-0.0014,0.5263,7,23,9,18
0_6,0.6988,0.562,0.6081,0.56,0.56,,0.56,0.2162,0.614,14,21,11,11
0_7,0.7638,0.6251,0.7394,0.76,0.6786,,0.717,0.4752,0.7368,19,23,9,6
0_8,0.8038,0.7173,0.6819,0.52,0.7222,,0.6047,0.3883,0.7018,13,27,5,12
0_9,0.8086,0.7829,0.7708,0.6667,0.8,,0.7273,0.5594,0.7857,16,28,4,8
0_Mean,0.731,0.6292,0.6717,0.6037,0.6393,,0.6168,0.3473,0.6803,14.9,23.8,8.4,9.8
0_SD,0.0664,0.0891,0.0844,0.1343,0.1113,,0.1166,0.1722,0.0812,3.3149493041204847,2.616188916046478,2.836272984824353,3.3928028399998595
Mean,0.731,0.6292,0.6717,0.6037,0.6393,,0.6168,0.3473,0.6803,14.9,23.8,8.4,9.8
SD,0.0664,0.0891,0.0844,0.1343,0.1113,,0.1166,0.1721,0.0812,3.3149,2.6162,2.8363,3.3928
