,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.864,0.2571,0.6737,0.3636,0.2353,,0.2857,0.2805,0.9754,4,790,13,7
0_1,0.7279,0.2001,0.632,0.2727,0.3,,0.2857,0.2767,0.9816,3,796,7,8
0_2,0.945,0.234,0.6326,0.2727,0.3333,,0.3,0.2929,0.9828,3,797,6,8
0_3,0.8679,0.45,0.7444,0.5,0.3571,,0.4167,0.4141,0.9828,5,794,9,5
0_4,0.7868,0.3325,0.6456,0.3,0.3,,0.3,0.2913,0.9828,3,796,7,7
0_5,0.8138,0.0725,0.4932,0.0,0.0,,,-0.0131,0.9742,0,792,11,10
0_6,0.8023,0.0554,0.5407,0.1,0.0625,,0.0769,0.0645,0.9705,1,788,15,9
0_7,0.8138,0.0824,0.5919,0.2,0.1333,,0.16,0.1506,0.9742,2,790,13,8
0_8,0.8764,0.4083,0.6737,0.3636,0.2353,,0.2857,0.2805,0.9754,4,789,13,7
0_9,0.8314,0.075,0.5828,0.1818,0.1333,,0.1538,0.1422,0.9729,2,789,13,9
0_Mean,0.8329,0.2167,0.6211,0.2555,0.209,,0.2516,0.218,0.9773,2.7,792.1,10.7,7.8
0_SD,0.0591,0.1459,0.0721,0.1429,0.1211,,0.1024,0.1282,0.0047,1.4944341180973264,3.3813212407775355,3.1989581637360205,1.3984117975602022
Mean,0.8329,0.2167,0.6211,0.2554,0.209,,0.2516,0.218,0.9773,2.7,792.1,10.7,7.8
SD,0.0591,0.1459,0.0721,0.1429,0.1211,,0.1024,0.1282,0.0047,1.4944,3.3813,3.199,1.3984
