,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8358,0.3418,0.728,0.4737,0.3913,,0.4286,0.4156,0.9705,9,781,14,10
0_1,0.822,0.4318,0.7318,0.4737,0.5294,,0.5,0.4895,0.9779,9,787,8,10
0_2,0.7799,0.4291,0.728,0.4737,0.3913,,0.4286,0.4156,0.9705,9,781,14,10
0_3,0.833,0.2629,0.7134,0.4444,0.3636,,0.4,0.3871,0.9705,8,781,14,10
0_4,0.8168,0.4166,0.7425,0.5,0.4286,,0.4615,0.4498,0.9742,9,783,12,9
0_5,0.7758,0.4185,0.7683,0.5556,0.4,,0.4651,0.4574,0.9717,10,780,15,8
0_6,0.7383,0.1746,0.5726,0.1667,0.15,,0.1579,0.138,0.9606,3,778,17,15
0_7,0.7836,0.2839,0.6585,0.3333,0.3158,,0.3243,0.3087,0.9692,6,782,13,12
0_8,0.7955,0.4954,0.7481,0.5,0.75,,0.6,0.6055,0.9852,9,792,3,9
0_9,0.8443,0.4708,0.7312,0.4737,0.5,,0.4865,0.4747,0.9766,9,785,9,10
0_Mean,0.8025,0.3725,0.7123,0.4395,0.422,,0.4253,0.4142,0.9727,8.1,783.0,11.9,10.3
0_SD,0.0335,0.103,0.0567,0.1112,0.155,,0.1179,0.1235,0.0065,2.0789954839350235,4.055175020198813,4.121757985239902,1.9465068427541912
Mean,0.8025,0.3725,0.7122,0.4395,0.422,,0.4252,0.4142,0.9727,8.1,783.0,11.9,10.3
SD,0.0335,0.103,0.0567,0.1112,0.155,,0.1179,0.1235,0.0065,2.079,4.0552,4.1218,1.9465
