,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7598,0.0639,0.5386,0.0909,0.0833,,0.087,0.074,0.9742,1,792,11,10
0_1,0.8694,0.0856,0.5919,0.2,0.1333,,0.16,0.1506,0.9742,2,790,13,8
0_2,0.9724,0.2664,0.7444,0.5,0.3571,,0.4167,0.4141,0.9828,5,794,9,5
0_3,0.8303,0.1357,0.5969,0.2,0.2857,,0.2353,0.2312,0.984,2,798,5,8
0_4,0.7818,0.0875,0.5938,0.2,0.1667,,0.1818,0.1714,0.9779,2,793,10,8
0_5,0.7902,0.0603,0.5956,0.2,0.2222,,0.2105,0.2015,0.9815,2,796,7,8
0_6,0.824,0.0882,0.5828,0.1818,0.1333,,0.1538,0.1422,0.9729,2,789,13,9
0_7,0.833,0.078,0.5405,0.0909,0.1111,,0.1,0.0894,0.9779,1,794,8,10
0_8,0.7301,0.0474,0.5405,0.0909,0.1111,,0.1,0.0894,0.9779,1,794,8,10
0_9,0.8547,0.2143,0.6301,0.2727,0.2308,,0.25,0.2397,0.9779,3,792,10,8
0_Mean,0.8246,0.1127,0.5955,0.2027,0.1835,,0.1895,0.1803,0.9781,2.1,793.2,9.4,8.4
0_SD,0.0675,0.0723,0.0604,0.1208,0.0883,,0.0981,0.1008,0.0037,1.1972189997378648,2.6583202716502514,2.5473297566057065,1.505545305418162
Mean,0.8246,0.1127,0.5955,0.2027,0.1835,,0.1895,0.1804,0.9781,2.1,793.2,9.4,8.4
SD,0.0675,0.0723,0.0604,0.1208,0.0883,,0.0981,0.1008,0.0037,1.1972,2.6583,2.5473,1.5055
