,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.732,0.1411,0.6069,0.2927,0.1644,,0.2105,0.1636,0.8894,12,712,61,29
0_1,0.7778,0.2476,0.6558,0.375,0.2344,,0.2885,0.2503,0.909,15,724,49,25
0_2,0.6826,0.1102,0.6092,0.3,0.16,,0.2087,0.1633,0.8881,12,710,63,28
0_3,0.8054,0.3642,0.6795,0.425,0.25,,0.3148,0.2805,0.909,17,722,51,23
0_4,0.677,0.1419,0.6224,0.325,0.1733,,0.2261,0.183,0.8905,13,711,62,27
0_5,0.8162,0.2264,0.6815,0.425,0.2615,,0.3238,0.2894,0.9127,17,725,48,23
0_6,0.6096,0.0951,0.5666,0.225,0.1125,,0.15,0.0967,0.8745,9,702,71,31
0_7,0.7199,0.2046,0.611,0.275,0.2115,,0.2391,0.1962,0.9139,11,732,41,29
0_8,0.7268,0.2047,0.6525,0.3659,0.2419,,0.2913,0.2514,0.9102,15,725,47,26
0_9,0.8074,0.2459,0.6647,0.3902,0.254,,0.3077,0.2696,0.9114,16,725,47,25
0_Mean,0.7355,0.1982,0.635,0.3399,0.2064,,0.256,0.2144,0.9009,13.7,718.8,54.0,26.6
0_SD,0.0673,0.0802,0.0375,0.067,0.0507,,0.0575,0.0633,0.0139,2.7100635498903793,9.390302326218137,9.545214042184236,2.6749870196985173
Mean,0.7355,0.1982,0.635,0.3399,0.2064,,0.256,0.2144,0.9009,13.7,718.8,54.0,26.6
SD,0.0673,0.0802,0.0375,0.067,0.0507,,0.0575,0.0633,0.0139,2.7101,9.3903,9.5452,2.675
