,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8747,0.0102,0.4973,0.0,0.0,,,-0.0039,0.9918,0,730,4,2
0_1,0.9789,0.0762,0.498,0.0,0.0,,,-0.0033,0.9932,0,731,3,2
0_2,0.829,0.0164,0.4986,0.0,0.0,,,-0.0027,0.9946,0,732,2,2
0_3,0.985,0.0988,0.748,0.5,0.25,,0.3333,0.3511,0.9946,1,731,3,1
0_4,0.8464,0.0192,0.4973,0.0,0.0,,,-0.0039,0.9918,0,730,4,2
0_5,0.4816,0.0039,0.4966,0.0,0.0,,,-0.0043,0.9905,0,729,5,2
0_6,0.703,0.0043,0.498,0.0,0.0,,,-0.0033,0.9932,0,731,3,2
0_7,0.9986,0.25,0.9973,1.0,0.2,,0.3333,0.446,0.9946,1,730,4,0
0_8,0.985,0.0417,0.4973,0.0,0.0,,,-0.0027,0.9932,0,730,4,1
0_9,0.9905,0.0625,0.4973,0.0,0.0,,,-0.0027,0.9932,0,730,4,1
0_Mean,0.8673,0.0583,0.5725,0.15,0.045,,0.3333,0.077,0.9931,0.2,730.4,3.6,1.5
0_SD,0.1668,0.0749,0.1687,0.3375,0.0956,,0.0,0.1709,0.0014,0.42163702135578396,0.8432740427115678,0.8432740427115678,0.7071067811865476
Mean,0.8673,0.0583,0.5726,0.15,0.045,,0.3333,0.077,0.9931,0.2,730.4,3.6,1.5
SD,0.1668,0.0749,0.1687,0.3375,0.0956,,0.0,0.1709,0.0014,0.4216,0.8433,0.8433,0.7071
