,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8045,0.5347,0.7826,0.5806,0.6,,0.5902,0.5743,0.9692,18,770,12,13
0_1,0.7495,0.5234,0.7343,0.4839,0.5556,,0.5172,0.5008,0.9656,15,770,12,16
0_2,0.8308,0.524,0.751,0.5161,0.5926,,0.5517,0.5366,0.968,16,771,11,15
0_3,0.8098,0.4271,0.6988,0.4194,0.4333,,0.4262,0.4039,0.9569,13,765,17,18
0_4,0.7097,0.5045,0.7311,0.4839,0.4688,,0.4762,0.4551,0.9594,15,765,17,16
0_5,0.8185,0.5128,0.7269,0.4667,0.5833,,0.5185,0.5055,0.968,14,772,10,16
0_6,0.8106,0.6155,0.7852,0.5806,0.6923,,0.6316,0.6209,0.9741,18,773,8,13
0_7,0.7315,0.3954,0.6704,0.3548,0.5,,0.4151,0.4022,0.9618,11,770,11,20
0_8,0.7326,0.4047,0.6884,0.3871,0.6,,0.4706,0.4659,0.9667,12,773,8,19
0_9,0.8088,0.6333,0.7981,0.6129,0.5938,,0.6032,0.5872,0.9692,19,768,13,12
0_Mean,0.7806,0.5075,0.7367,0.4886,0.562,,0.5201,0.5052,0.9659,15.1,769.7,11.9,15.8
0_SD,0.0444,0.0805,0.0431,0.0861,0.0756,,0.0741,0.0751,0.0051,2.685351208149711,2.9078437983419185,3.142893217686178,2.6583202716502514
Mean,0.7806,0.5075,0.7367,0.4886,0.562,,0.52,0.5052,0.9659,15.1,769.7,11.9,15.8
SD,0.0445,0.0805,0.0431,0.0861,0.0756,,0.0741,0.0751,0.0051,2.6854,2.9078,3.1429,2.6583
