,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7987,0.2296,0.6718,0.375,0.1935,,0.2553,0.2492,0.9569,6,772,25,10
0_1,0.7409,0.2982,0.6351,0.2941,0.2083,,0.2439,0.2285,0.9619,5,777,19,12
0_2,0.8341,0.4801,0.7528,0.5294,0.3214,,0.4,0.3967,0.9668,9,777,19,8
0_3,0.8198,0.4134,0.7208,0.4706,0.2581,,0.3333,0.33,0.9606,8,773,23,9
0_4,0.8229,0.596,0.7872,0.5882,0.4762,,0.5263,0.5181,0.9779,10,785,11,7
0_5,0.8157,0.4232,0.7559,0.5294,0.3913,,0.45,0.4417,0.9729,9,782,14,8
0_6,0.8424,0.5191,0.8091,0.6471,0.3235,,0.4314,0.4419,0.9643,11,773,23,6
0_7,0.812,0.4904,0.7816,0.5882,0.3333,,0.4255,0.4274,0.9668,10,776,20,7
0_8,0.7648,0.3485,0.6664,0.3529,0.2727,,0.3077,0.2935,0.9668,6,780,16,11
0_9,0.7085,0.2818,0.6101,0.2353,0.25,,0.2424,0.2269,0.9692,4,784,12,13
0_Mean,0.796,0.408,0.7191,0.461,0.3028,,0.3616,0.3554,0.9664,7.8,777.9,18.2,9.1
0_SD,0.0437,0.117,0.0692,0.1392,0.0857,,0.0991,0.1036,0.0061,2.3944379994757297,4.677368680976279,4.825856285561029,2.330951164939612
Mean,0.796,0.408,0.7191,0.461,0.3028,,0.3616,0.3554,0.9664,7.8,777.9,18.2,9.1
SD,0.0437,0.117,0.0692,0.1392,0.0857,,0.0991,0.1036,0.0061,2.3944,4.6774,4.8259,2.331
