,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7174,0.0366,0.4896,0.0,0.0,,,-0.0193,0.962,0,708,15,13
0_1,0.7766,0.0708,0.5707,0.1538,0.1818,,0.1667,0.1535,0.9728,2,714,9,11
0_2,0.7189,0.0732,0.4972,0.0,0.0,,,-0.0099,0.9769,0,719,4,13
0_3,0.7008,0.0769,0.5357,0.0769,0.2,,0.1111,0.1145,0.9783,1,719,4,12
0_4,0.7618,0.0551,0.4972,0.0,0.0,,,-0.0095,0.9782,0,719,4,12
0_5,0.7045,0.0818,0.5348,0.0833,0.0909,,0.087,0.0725,0.9714,1,713,10,11
0_6,0.795,0.2496,0.6078,0.2308,0.2143,,0.2222,0.2078,0.9714,3,711,11,10
0_7,0.8257,0.3683,0.6483,0.3077,0.3333,,0.32,0.3085,0.9769,4,714,8,9
0_8,0.8148,0.1722,0.5735,0.1538,0.2857,,0.2,0.1994,0.9782,2,717,5,11
0_9,0.7594,0.1912,0.5728,0.1538,0.25,,0.1905,0.1849,0.9769,2,716,6,11
0_Mean,0.7575,0.1376,0.5528,0.116,0.1556,,0.1853,0.1202,0.9743,1.5,715.0,7.6,11.3
0_SD,0.0458,0.1066,0.0517,0.1039,0.1249,,0.0767,0.1107,0.0051,1.35400640077266,3.711842908553348,3.687817782917155,1.2516655570345725
Mean,0.7575,0.1376,0.5528,0.116,0.1556,,0.1854,0.1202,0.9743,1.5,715.0,7.6,11.3
SD,0.0458,0.1066,0.0517,0.1039,0.1249,,0.0767,0.1107,0.0051,1.354,3.7118,3.6878,1.2517
