,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4966,0.002,0.4966,0.0,0.0,,,-0.0053,0.9891,0,728,5,3
0_1,0.6653,0.3347,0.6653,0.3333,0.3333,,0.3333,0.3306,0.9946,1,731,2,2
0_2,0.8299,0.4769,0.8299,0.6667,0.2857,,0.4,0.4332,0.9918,2,728,5,1
0_3,0.4966,0.002,0.4966,0.0,0.0,,,-0.0053,0.9891,0,728,5,3
0_4,0.6243,0.377,0.6243,0.25,0.5,,0.3333,0.3511,0.9946,1,731,1,3
0_5,0.6216,0.2104,0.6216,0.25,0.1667,,0.2,0.1988,0.9891,1,727,5,3
0_6,0.748,0.4514,0.748,0.5,0.4,,0.4444,0.4439,0.9932,2,729,3,2
0_7,0.4986,0.002,0.4986,0.0,0.0,,,-0.0033,0.9932,0,730,2,3
0_8,0.6653,0.3347,0.6653,0.3333,0.3333,,0.3333,0.3306,0.9946,1,730,2,2
0_9,0.6639,0.268,0.6639,0.3333,0.2,,0.25,0.2543,0.9918,1,728,4,2
0_Mean,0.631,0.2459,0.631,0.2667,0.2219,,0.3278,0.2329,0.9921,0.9,729.0,3.4,2.4
0_SD,0.1108,0.1852,0.1108,0.2215,0.1793,,0.083,0.1791,0.0023,0.7378647873726218,1.4142135623730951,1.577621275493231,0.6992058987801011
Mean,0.631,0.2459,0.631,0.2667,0.2219,,0.3278,0.2329,0.9921,0.9,729.0,3.4,2.4
SD,0.1108,0.1852,0.1108,0.2215,0.1793,,0.083,0.1791,0.0023,0.7379,1.4142,1.5776,0.6992
