,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4695,0.0068,0.4695,0.0,0.0,,,-0.0296,0.9263,0,754,49,11
0_1,0.5207,0.066,0.5207,0.1,0.0208,,0.0345,0.0194,0.9311,1,756,47,9
0_2,0.6633,0.2354,0.6633,0.4,0.0635,,0.1096,0.1346,0.92,4,744,59,6
0_3,0.5207,0.066,0.5207,0.1,0.0208,,0.0345,0.0194,0.9311,1,756,47,9
0_4,0.5251,0.0677,0.5251,0.1,0.0244,,0.0392,0.0253,0.9397,1,763,40,9
0_5,0.507,0.0627,0.507,0.1,0.0143,,0.025,0.0055,0.9041,1,734,69,9
0_6,0.5535,0.1126,0.5535,0.1818,0.0323,,0.0548,0.0466,0.9151,2,742,60,9
0_7,0.5572,0.1143,0.5572,0.1818,0.0357,,0.0597,0.0522,0.9225,2,748,54,9
0_8,0.5622,0.1173,0.5622,0.1818,0.0417,,0.0678,0.061,0.9323,2,756,46,9
0_9,0.5074,0.0597,0.5074,0.0909,0.0161,,0.0274,0.0065,0.9127,1,741,61,10
0_Mean,0.5387,0.0908,0.5387,0.1436,0.027,,0.0503,0.0341,0.9235,1.5,749.4,53.2,9.0
0_SD,0.0519,0.0608,0.0519,0.106,0.0175,,0.0267,0.044,0.0108,1.0801234497346435,9.008637830191395,8.891943919451284,1.247219128924647
Mean,0.5387,0.0908,0.5387,0.1436,0.027,,0.0503,0.0341,0.9235,1.5,749.4,53.2,9.0
SD,0.0519,0.0608,0.0519,0.106,0.0175,,0.0267,0.044,0.0107,1.0801,9.0086,8.8919,1.2472
