,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6557,0.2296,0.6557,0.3636,0.087,,0.1404,0.1557,0.9398,4,761,42,7
0_1,0.5795,0.1335,0.5795,0.2,0.0571,,0.0889,0.0863,0.9496,2,770,33,8
0_2,0.6776,0.2537,0.6776,0.4,0.1,,0.16,0.181,0.9483,4,767,36,6
0_3,0.5788,0.1327,0.5788,0.2,0.0556,,0.087,0.0845,0.9483,2,769,34,8
0_4,0.5282,0.0694,0.5282,0.1,0.0278,,0.0435,0.0302,0.9459,1,768,35,9
0_5,0.5276,0.069,0.5276,0.1,0.027,,0.0426,0.0292,0.9446,1,767,36,9
0_6,0.571,0.1259,0.571,0.1818,0.0588,,0.0889,0.0819,0.9496,2,770,32,9
0_7,0.5211,0.0641,0.5211,0.0909,0.025,,0.0392,0.0226,0.9397,1,763,39,10
0_8,0.6158,0.183,0.6158,0.2727,0.0833,,0.1277,0.1301,0.9496,3,769,33,8
0_9,0.4695,0.0068,0.4695,0.0,0.0,,,-0.0297,0.9262,0,753,49,11
0_Mean,0.5725,0.1268,0.5725,0.1909,0.0522,,0.0909,0.0772,0.9442,2.0,765.7,36.9,8.5
0_SD,0.0643,0.0781,0.0643,0.1263,0.032,,0.0445,0.0657,0.0074,1.3333333333333333,5.355163655555055,5.216427044549853,1.4337208778404378
Mean,0.5725,0.1268,0.5725,0.1909,0.0522,,0.0909,0.0772,0.9442,2.0,765.7,36.9,8.5
SD,0.0643,0.0781,0.0643,0.1263,0.032,,0.0445,0.0657,0.0074,1.3333,5.3552,5.2164,1.4337
