,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5372,0.3791,0.5295,0.6143,0.1049,,0.1792,0.035,0.461,43,294,367,27
0_1,0.5465,0.3682,0.5504,0.6,0.1129,,0.19,0.0593,0.5103,42,331,330,28
0_2,0.5327,0.372,0.5277,0.6,0.1045,,0.178,0.0328,0.4692,42,301,360,28
0_3,0.5369,0.3695,0.5472,0.6087,0.1099,,0.1863,0.0552,0.4973,42,321,340,27
0_4,0.5591,0.3927,0.5632,0.6377,0.1152,,0.1951,0.074,0.5027,44,323,338,25
0_5,0.5215,0.3447,0.5154,0.5429,0.1011,,0.1704,0.0181,0.4932,38,322,338,32
0_6,0.5924,0.4269,0.5879,0.7,0.1241,,0.2108,0.1039,0.4973,49,314,346,21
0_7,0.5349,0.3789,0.5378,0.6286,0.1076,,0.1837,0.0448,0.4644,44,295,365,26
0_8,0.5407,0.3797,0.54,0.6286,0.1084,,0.1849,0.0475,0.4685,44,298,362,26
0_9,0.4989,0.3411,0.4987,0.5429,0.0955,,0.1624,-0.0015,0.463,38,300,360,32
0_Mean,0.5401,0.3753,0.5398,0.6104,0.1084,,0.1841,0.0469,0.4827,42.6,309.9,350.6,27.2
0_SD,0.0242,0.0241,0.0249,0.0457,0.0079,,0.0133,0.0293,0.0191,3.1692971530679235,13.73114869355235,13.574485871172678,3.2249030993194197
Mean,0.5401,0.3753,0.5398,0.6104,0.1084,,0.1841,0.0469,0.4827,42.6,309.9,350.6,27.2
SD,0.0242,0.0241,0.0249,0.0457,0.0079,,0.0133,0.0293,0.0191,3.1693,13.7311,13.5745,3.2249
