,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6041,0.1914,0.6041,0.3125,0.0568,,0.0962,0.0931,0.8842,5,713,83,11
0_1,0.5047,0.0794,0.5047,0.1176,0.0227,,0.0381,0.0044,0.8756,2,709,86,15
0_2,0.6005,0.1861,0.6005,0.2941,0.0633,,0.1042,0.0971,0.8941,5,721,74,12
0_3,0.4772,0.0452,0.4772,0.0588,0.0119,,0.0198,-0.0214,0.8781,1,712,83,16
0_4,0.5698,0.1507,0.5698,0.2353,0.05,,0.0825,0.0671,0.8904,4,719,76,13
0_5,0.5923,0.1816,0.5923,0.2941,0.0543,,0.0917,0.0834,0.8781,5,708,87,12
0_6,0.5254,0.0875,0.5254,0.125,0.0328,,0.0519,0.0268,0.91,2,736,59,14
0_7,0.6697,0.2655,0.6697,0.4375,0.0824,,0.1386,0.1541,0.8927,7,717,78,9
0_8,0.6003,0.1896,0.6003,0.3125,0.0532,,0.0909,0.0871,0.8767,5,706,89,11
0_9,0.5722,0.1551,0.5722,0.25,0.0455,,0.0769,0.0645,0.8816,4,711,84,12
0_Mean,0.5716,0.1532,0.5716,0.2438,0.0473,,0.0791,0.0656,0.8862,4.0,715.2,79.9,12.5
0_SD,0.0561,0.0656,0.0561,0.1137,0.0204,,0.0345,0.0508,0.0108,1.8257418583505538,8.76609630590746,8.799621203968574,2.068278940998476
Mean,0.5716,0.1532,0.5716,0.2437,0.0473,,0.0791,0.0656,0.8862,4.0,715.2,79.9,12.5
SD,0.0561,0.0656,0.0561,0.1137,0.0204,,0.0345,0.0508,0.0108,1.8257,8.7661,8.7996,2.0683
