,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4986,0.0014,0.4986,0.0,0.0,,,-0.0027,0.9946,0,732,2,2
0_1,0.498,0.0014,0.498,0.0,0.0,,,-0.0033,0.9932,0,731,3,2
0_2,0.4993,0.0014,0.4993,0.0,0.0,,,-0.0019,0.9959,0,733,1,2
0_3,0.7486,0.4173,0.7486,0.5,0.3333,,0.4,0.4063,0.9959,1,732,2,1
0_4,0.4986,0.0014,0.4986,0.0,0.0,,,-0.0027,0.9946,0,732,2,2
0_5,0.4993,0.0014,0.4993,0.0,0.0,,,-0.0019,0.9959,0,733,1,2
0_6,0.5,0.5014,0.5,0.0,,,,0.0,0.9973,0,734,0,2
0_7,0.998,0.625,0.998,1.0,0.25,,0.4,0.499,0.9959,1,731,3,0
0_8,0.4993,0.0007,0.4993,0.0,0.0,,,-0.0014,0.9973,0,733,1,1
0_9,0.4986,0.0007,0.4986,0.0,0.0,,,-0.0019,0.9959,0,732,2,1
0_Mean,0.5738,0.1552,0.5738,0.15,0.0648,,0.4,0.0889,0.9957,0.2,732.3,1.7,1.5
0_SD,0.1684,0.2528,0.1684,0.3375,0.1303,,0.0,0.1929,0.0012,0.42163702135578396,0.9486832980505139,0.9486832980505138,0.7071067811865476
Mean,0.5738,0.1552,0.5738,0.15,0.0648,,0.4,0.089,0.9956,0.2,732.3,1.7,1.5
SD,0.1684,0.2528,0.1684,0.3375,0.1303,,0.0,0.1929,0.0012,0.4216,0.9487,0.9487,0.7071
