,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5833,0.6161,0.5833,0.5,0.5217,,0.5106,0.1677,0.5965,12,22,11,12
0_1,0.608,0.6327,0.608,0.4583,0.5789,,0.5116,0.2261,0.6316,11,25,8,13
0_2,0.6481,0.6952,0.6481,0.64,0.5926,,0.6154,0.2944,0.6491,16,21,11,9
0_3,0.5038,0.5313,0.5038,0.32,0.4444,,0.3721,0.008,0.5263,8,22,10,17
0_4,0.4388,0.5325,0.4388,0.44,0.3793,,0.4074,-0.1216,0.4386,11,14,18,14
0_5,0.5125,0.5589,0.5125,0.4,0.4545,,0.4255,0.0255,0.5263,10,20,12,15
0_6,0.6619,0.707,0.6619,0.48,0.7059,,0.5714,0.3512,0.6842,12,27,5,13
0_7,0.6481,0.6952,0.6481,0.64,0.5926,,0.6154,0.2944,0.6491,16,21,11,9
0_8,0.5838,0.6268,0.5838,0.48,0.5455,,0.5106,0.1707,0.5965,12,22,10,13
0_9,0.651,0.6853,0.651,0.5833,0.6087,,0.5957,0.3039,0.6607,14,23,9,10
0_Mean,0.5839,0.6281,0.5839,0.4942,0.5424,,0.5136,0.172,0.5959,12.2,21.7,10.5,12.5
0_SD,0.076,0.0683,0.076,0.1024,0.0954,,0.0881,0.1553,0.077,2.5298221281347035,3.4009802508492557,3.3082388735465345,2.592724864350674
Mean,0.5839,0.6281,0.5839,0.4942,0.5424,,0.5136,0.172,0.5959,12.2,21.7,10.5,12.5
SD,0.076,0.0683,0.076,0.1024,0.0954,,0.0881,0.1553,0.077,2.5298,3.401,3.3082,2.5927
