,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5398,0.082,0.5398,0.125,0.0294,,0.0476,0.0393,0.9456,1,694,33,7
0_1,0.6037,0.1594,0.6037,0.25,0.0606,,0.0976,0.1039,0.9497,2,696,31,6
0_2,0.4787,0.0054,0.4787,0.0,0.0,,,-0.022,0.9469,0,696,31,8
0_3,0.5918,0.1492,0.5918,0.2222,0.0667,,0.1026,0.1021,0.9524,2,698,28,7
0_4,0.5925,0.1504,0.5925,0.2222,0.069,,0.1053,0.1045,0.9537,2,699,27,7
0_5,0.5376,0.0795,0.5376,0.1111,0.037,,0.0556,0.044,0.9537,1,700,26,8
0_6,0.5432,0.0845,0.5432,0.125,0.0345,,0.0541,0.0461,0.9523,1,698,28,7
0_7,0.4828,0.0054,0.4828,0.0,0.0,,,-0.0197,0.955,0,701,25,8
0_8,0.5988,0.1541,0.5988,0.25,0.05,,0.0833,0.0904,0.9401,2,688,38,6
0_9,0.603,0.1585,0.603,0.25,0.0588,,0.0952,0.1017,0.9482,2,694,32,6
0_Mean,0.5572,0.1028,0.5572,0.1556,0.0406,,0.0801,0.059,0.9498,1.3,696.4,29.9,7.0
0_SD,0.0483,0.0611,0.0483,0.0988,0.0253,,0.024,0.0498,0.0047,0.8232726023485647,3.777124126457412,3.9001424475410014,0.816496580927726
Mean,0.5572,0.1028,0.5572,0.1556,0.0406,,0.0802,0.059,0.9498,1.3,696.4,29.9,7.0
SD,0.0483,0.0611,0.0483,0.0988,0.0253,,0.024,0.0498,0.0046,0.8233,3.7771,3.9001,0.8165
