,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4918,0.002,0.4918,0.0,0.0,,,-0.0082,0.9796,0,720,12,3
0_1,0.6619,0.2305,0.6619,0.3333,0.125,,0.1818,0.1989,0.9878,1,725,7,2
0_2,0.4966,0.002,0.4966,0.0,0.0,,,-0.0053,0.9891,0,727,5,3
0_3,0.6639,0.268,0.6639,0.3333,0.2,,0.25,0.2543,0.9918,1,728,4,2
0_4,0.4959,0.0027,0.4959,0.0,0.0,,,-0.0067,0.9864,0,725,6,4
0_5,0.6632,0.2514,0.6632,0.3333,0.1667,,0.2222,0.2313,0.9905,1,726,5,2
0_6,0.4952,0.002,0.4952,0.0,0.0,,,-0.0063,0.9864,0,724,7,3
0_7,0.6598,0.2135,0.6598,0.3333,0.0909,,0.1429,0.1679,0.9837,1,721,10,2
0_8,0.4925,0.002,0.4925,0.0,0.0,,,-0.0079,0.9809,0,720,11,3
0_9,0.6626,0.2395,0.6626,0.3333,0.1429,,0.2,0.2134,0.9891,1,725,6,2
0_Mean,0.5783,0.1214,0.5783,0.1667,0.0725,,0.1994,0.1031,0.9865,0.5,724.1,7.3,2.6
0_SD,0.0885,0.1264,0.0885,0.1757,0.0813,,0.0406,0.118,0.004,0.5270462766947299,2.8460498941515415,2.7507574714370344,0.6992058987801011
Mean,0.5783,0.1214,0.5783,0.1666,0.0726,,0.1994,0.1031,0.9865,0.5,724.1,7.3,2.6
SD,0.0885,0.1264,0.0885,0.1757,0.0813,,0.0406,0.118,0.004,0.527,2.846,2.7508,0.6992
