,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6303,0.2469,0.6303,0.4211,0.0593,,0.1039,0.1059,0.8298,8,665,127,11
0_1,0.6148,0.2215,0.6148,0.3684,0.0598,,0.1029,0.0988,0.8496,7,682,110,12
0_2,0.5327,0.1313,0.5327,0.2105,0.0336,,0.058,0.0279,0.8397,4,677,115,15
0_3,0.5647,0.1627,0.5647,0.2632,0.045,,0.0769,0.0569,0.852,5,686,106,14
0_4,0.5434,0.1341,0.5434,0.2105,0.0392,,0.0661,0.0396,0.8607,4,694,98,15
0_5,0.5158,0.1034,0.5158,0.1579,0.0291,,0.0492,0.0144,0.857,3,692,100,16
0_6,0.5849,0.1862,0.5849,0.3,0.055,,0.093,0.0772,0.8557,6,688,103,14
0_7,0.4964,0.0741,0.4964,0.1053,0.022,,0.0364,-0.0035,0.8691,2,702,89,17
0_8,0.5183,0.104,0.5183,0.1579,0.0303,,0.0508,0.0169,0.8617,3,695,96,16
0_9,0.5469,0.1582,0.5469,0.2632,0.036,,0.0633,0.0376,0.8173,5,657,134,14
0_Mean,0.5548,0.1522,0.5548,0.2458,0.0409,,0.0701,0.0472,0.8493,4.7,683.8,107.8,14.4
0_SD,0.0438,0.0544,0.0438,0.0983,0.0133,,0.0234,0.0368,0.0159,1.8885620632287061,14.03012631605448,14.093339640490546,1.837873166945363
Mean,0.5548,0.1522,0.5548,0.2458,0.0409,,0.07,0.0472,0.8493,4.7,683.8,107.8,14.4
SD,0.0438,0.0544,0.0438,0.0983,0.0133,,0.0234,0.0368,0.0159,1.8886,14.0301,14.0933,1.8379
