,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4957,0.0031,0.4957,0.0,0.0,,,-0.0073,0.9853,0,802,7,5
0_1,0.6951,0.3018,0.6951,0.4,0.2,,0.2667,0.2767,0.9865,2,801,8,3
0_2,0.4938,0.0025,0.4938,0.0,0.0,,,-0.0078,0.9828,0,799,10,4
0_3,0.5932,0.1441,0.5932,0.2,0.0833,,0.1176,0.1208,0.9815,1,797,11,4
0_4,0.4963,0.0031,0.4963,0.0,0.0,,,-0.0068,0.9865,0,802,6,5
0_5,0.4944,0.0031,0.4944,0.0,0.0,,,-0.0083,0.9828,0,799,9,5
0_6,0.6957,0.313,0.6957,0.4,0.2222,,0.2857,0.2924,0.9877,2,801,7,3
0_7,0.4944,0.0031,0.4944,0.0,0.0,,,-0.0083,0.9828,0,799,9,5
0_8,0.6932,0.2788,0.6932,0.4,0.1538,,0.2222,0.2408,0.9828,2,797,11,3
0_9,0.492,0.0031,0.492,0.0,0.0,,,-0.01,0.9779,0,795,13,5
0_Mean,0.5644,0.1056,0.5644,0.14,0.0659,,0.2231,0.0882,0.9836,0.7,799.2,9.1,4.2
0_SD,0.0949,0.1399,0.0949,0.1897,0.0922,,0.0751,0.1322,0.0029,0.9486832980505138,2.3475755815545343,2.183269719175042,0.9189365834726815
Mean,0.5644,0.1056,0.5644,0.14,0.0659,,0.223,0.0882,0.9837,0.7,799.2,9.1,4.2
SD,0.0949,0.1399,0.0949,0.1897,0.0922,,0.0752,0.1322,0.0029,0.9487,2.3476,2.1833,0.9189
