,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4986,0.0014,0.4986,0.0,0.0,,,-0.0027,0.9946,0,732,2,2
0_1,0.4986,0.0014,0.4986,0.0,0.0,,,-0.0027,0.9946,0,732,2,2
0_2,0.4993,0.0014,0.4993,0.0,0.0,,,-0.0019,0.9959,0,733,1,2
0_3,0.748,0.3757,0.748,0.5,0.25,,0.3333,0.3511,0.9946,1,731,3,1
0_4,0.4986,0.0014,0.4986,0.0,0.0,,,-0.0027,0.9946,0,732,2,2
0_5,0.4993,0.0007,0.4993,0.0,0.0,,,-0.0014,0.9973,0,733,1,1
0_6,0.4993,0.0007,0.4993,0.0,0.0,,,-0.0014,0.9973,0,733,1,1
0_7,0.4993,0.0007,0.4993,0.0,0.0,,,-0.0014,0.9973,0,733,1,1
0_8,0.75,0.7507,0.75,0.5,1.0,,0.6667,0.7066,0.9986,1,733,0,1
0_9,0.498,0.0014,0.498,0.0,0.0,,,-0.0033,0.9932,0,730,3,2
0_Mean,0.5489,0.1135,0.5489,0.1,0.125,,0.5,0.104,0.9958,0.2,732.2,1.6,1.5
0_SD,0.1054,0.2529,0.1054,0.2108,0.3173,,0.2357,0.2391,0.0017,0.42163702135578396,1.0327955589886446,0.9660917830792959,0.5270462766947299
Mean,0.5489,0.1136,0.5489,0.1,0.125,,0.5,0.104,0.9958,0.2,732.2,1.6,1.5
SD,0.1055,0.2529,0.1055,0.2108,0.3173,,0.2357,0.2391,0.0017,0.4216,1.0328,0.9661,0.527
