,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4654,0.0088,0.4654,0.0,0.0,,,-0.0362,0.9144,0,673,50,13
0_1,0.5486,0.1077,0.5486,0.1538,0.0465,,0.0714,0.0546,0.9293,2,682,41,11
0_2,0.4654,0.0088,0.4654,0.0,0.0,,,-0.0362,0.9144,0,673,50,13
0_3,0.578,0.1485,0.578,0.2308,0.0526,,0.0857,0.0769,0.913,3,669,54,10
0_4,0.5815,0.151,0.5815,0.2308,0.0577,,0.0923,0.0838,0.9198,3,674,49,10
0_5,0.5863,0.1565,0.5863,0.25,0.0508,,0.0845,0.0805,0.9116,3,667,56,9
0_6,0.5863,0.1565,0.5863,0.25,0.0508,,0.0845,0.0805,0.9116,3,667,56,9
0_7,0.5773,0.148,0.5773,0.2308,0.0517,,0.0845,0.0756,0.9116,3,667,55,10
0_8,0.5004,0.0556,0.5004,0.0769,0.0179,,0.029,0.0004,0.9088,1,667,55,12
0_9,0.5437,0.1044,0.5437,0.1538,0.04,,0.0635,0.0457,0.9197,2,674,48,11
0_Mean,0.5433,0.1046,0.5433,0.1577,0.0368,,0.0744,0.0425,0.9154,2.0,671.3,51.4,10.8
0_SD,0.0489,0.0597,0.0489,0.0996,0.0223,,0.0205,0.0485,0.006,1.247219128924647,4.877385456255112,4.765617600176404,1.4757295747452437
Mean,0.5433,0.1046,0.5433,0.1577,0.0368,,0.0744,0.0426,0.9154,2.0,671.3,51.4,10.8
SD,0.0489,0.0597,0.0489,0.0996,0.0223,,0.0205,0.0485,0.006,1.2472,4.8774,4.7656,1.4757
