,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8039,0.4584,0.8324,0.6923,0.2903,,0.4091,0.4354,0.9679,9,776,22,4
0_1,0.8117,0.3867,0.7952,0.6154,0.2857,,0.3902,0.4061,0.9692,8,778,20,5
0_2,0.8016,0.4383,0.8195,0.6667,0.2667,,0.381,0.4088,0.9679,8,776,22,4
0_3,0.8857,0.4407,0.8189,0.6667,0.2581,,0.3721,0.4017,0.9667,8,775,23,4
0_4,0.7322,0.4112,0.7951,0.6154,0.2857,,0.3902,0.4061,0.9691,8,777,20,5
0_5,0.9238,0.5495,0.8714,0.7692,0.3226,,0.4545,0.4866,0.9704,10,776,21,3
0_6,0.8481,0.4118,0.7864,0.6154,0.1905,,0.2909,0.3246,0.9519,8,763,34,5
0_7,0.7159,0.3063,0.7176,0.4615,0.2222,,0.3,0.3047,0.9654,6,776,21,7
0_8,0.7758,0.3527,0.7535,0.5385,0.2188,,0.3111,0.3271,0.9617,7,772,25,6
0_9,0.7457,0.4668,0.8349,0.6923,0.3333,,0.45,0.4688,0.9728,9,779,18,4
0_Mean,0.8044,0.4222,0.8025,0.6333,0.2674,,0.3749,0.397,0.9663,8.1,774.8,22.6,4.7
0_SD,0.0668,0.0666,0.0437,0.0864,0.0459,,0.0581,0.0611,0.0059,1.1005049346146119,4.541169697580374,4.427188724235732,1.1595018087284057
Mean,0.8044,0.4222,0.8025,0.6333,0.2674,,0.3749,0.397,0.9663,8.1,774.8,22.6,4.7
SD,0.0668,0.0665,0.0437,0.0864,0.0459,,0.0581,0.0611,0.0059,1.1005,4.5412,4.4272,1.1595
