,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.3944,0.0014,0.3951,0.0,0.0,,,-0.0269,0.788,0,580,154,2
0_1,0.8474,0.5044,0.8447,1.0,0.0087,,0.0172,0.0774,0.6902,2,506,228,0
0_2,0.594,0.2529,0.5981,0.5,0.0045,,0.0088,0.0222,0.6957,1,511,223,1
0_3,0.3508,0.0007,0.3569,0.0,0.0,,,-0.0233,0.7129,0,524,210,1
0_4,0.8481,0.5022,0.846,1.0,0.0044,,0.0088,0.0552,0.6925,1,508,226,0
0_5,0.3215,0.0007,0.3324,0.0,0.0,,,-0.0262,0.6639,0,488,246,1
0_6,0.4475,0.0014,0.4475,0.0,0.0,,,-0.0179,0.8925,0,656,77,2
0_7,0.59,0.2528,0.5938,0.5,0.0043,,0.0086,0.0211,0.6871,1,504,229,1
0_8,0.5975,0.2529,0.5992,0.5,0.0045,,0.0089,0.0225,0.698,1,512,221,1
0_9,0.8383,0.5042,0.8336,1.0,0.0081,,0.0161,0.0736,0.668,2,489,244,0
0_Mean,0.583,0.2273,0.5847,0.45,0.0035,,0.0114,0.0178,0.7189,0.8,527.8,205.8,0.9
0_SD,0.206,0.2201,0.2024,0.4378,0.0033,,0.0041,0.0409,0.07,0.7888106377466155,51.886200263439775,51.995298932798825,0.7378647873726218
Mean,0.583,0.2274,0.5847,0.45,0.0035,,0.0114,0.0178,0.7189,0.8,527.8,205.8,0.9
SD,0.206,0.22,0.2024,0.4378,0.0033,,0.0041,0.0408,0.07,0.7888,51.8862,51.9953,0.7379
