,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7375,0.7968,0.675,0.6,0.75,,0.6667,0.35,0.6667,6,6,2,4
0_1,0.6625,0.7704,0.6125,0.6,0.6667,,0.6316,0.2236,0.6111,6,5,3,4
0_2,0.5455,0.7497,0.5325,0.6364,0.6364,,0.6364,0.0649,0.5556,7,3,4,4
0_3,0.6234,0.7372,0.539,0.3636,0.6667,,0.4706,0.0806,0.5,4,5,2,7
0_4,0.8714,0.9212,0.8,0.6,1.0,,0.75,0.6179,0.7647,6,7,0,4
0_5,0.7,0.7302,0.5786,0.3,0.75,,0.4286,0.1823,0.5294,3,6,1,7
0_6,0.6857,0.7902,0.6786,0.5,0.8333,,0.625,0.3678,0.6471,5,6,1,5
0_7,0.6357,0.7426,0.6357,0.7,0.7,,0.7,0.2714,0.6471,7,4,3,3
0_8,0.7143,0.8292,0.6857,0.8,0.7273,,0.7619,0.3825,0.7059,8,4,3,2
0_9,0.4,0.6772,0.4214,0.7,0.5385,,0.6087,-0.1823,0.4706,7,1,6,3
0_Mean,0.6576,0.7745,0.6159,0.58,0.7269,,0.6279,0.2359,0.6098,5.9,4.7,2.5,4.3
0_SD,0.1241,0.0664,0.1047,0.1539,0.1241,,0.1078,0.2187,0.0943,1.5238839267549946,1.766981104093143,1.7159383568311668,1.636391694484477
Mean,0.6576,0.7745,0.6159,0.58,0.7269,,0.6279,0.2359,0.6098,5.9,4.7,2.5,4.3
SD,0.124,0.0664,0.1047,0.1539,0.1241,,0.1078,0.2187,0.0943,1.5239,1.767,1.7159,1.6364
