,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7002,0.1741,0.5667,0.3333,0.0068,,0.0133,0.0213,0.7981,1,584,146,2
0_1,0.7594,0.3431,0.7594,0.6667,0.0182,,0.0354,0.0927,0.8513,2,622,108,1
0_2,0.59,0.1725,0.59,0.3333,0.0088,,0.0172,0.0318,0.8445,1,618,112,2
0_3,0.5804,0.172,0.5804,0.3333,0.0079,,0.0154,0.0271,0.8254,1,604,126,2
0_4,0.9116,0.5114,0.9116,1.0,0.0227,,0.0444,0.1368,0.824,3,601,129,0
0_5,0.6228,0.133,0.5235,0.25,0.0067,,0.0131,0.0086,0.794,1,581,148,3
0_6,0.68,0.261,0.68,0.5,0.0192,,0.037,0.076,0.8581,2,627,102,2
0_7,0.6674,0.2595,0.6677,0.5,0.0164,,0.0317,0.0663,0.8336,2,609,120,2
0_8,0.572,0.1716,0.572,0.3333,0.0072,,0.0141,0.0235,0.8087,1,591,138,2
0_9,0.4108,0.002,0.4108,0.0,0.0,,,-0.0298,0.8183,0,599,130,3
0_Mean,0.6495,0.22,0.6262,0.425,0.0114,,0.0246,0.0454,0.8256,1.4,603.6,125.9,1.9
0_SD,0.1319,0.1364,0.1377,0.2677,0.0072,,0.0124,0.0478,0.0217,0.8432740427115679,15.650346109058844,15.580971300489153,0.8755950357709131
Mean,0.6495,0.22,0.6262,0.425,0.0114,,0.0246,0.0454,0.8256,1.4,603.6,125.9,1.9
SD,0.1319,0.1364,0.1377,0.2677,0.0072,,0.0124,0.0478,0.0217,0.8433,15.6503,15.581,0.8756
