,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7605,0.1235,0.6654,0.375,0.0857,,0.1395,0.1612,0.9495,3,692,32,5
0_1,0.3602,0.0078,0.4655,0.25,0.0086,,0.0166,-0.0154,0.6762,2,493,231,6
0_2,0.5471,0.0201,0.5214,0.25,0.0132,,0.025,0.011,0.7869,2,574,150,6
0_3,0.4689,0.1967,0.5024,0.375,0.0111,,0.0215,0.001,0.627,3,456,268,5
0_4,0.6419,0.1691,0.6499,0.5,0.0268,,0.051,0.0774,0.7964,4,579,145,4
0_5,0.6148,0.1657,0.6226,0.375,0.0309,,0.0571,0.0752,0.8648,3,630,94,5
0_6,0.4836,0.198,0.5218,0.375,0.0123,,0.0239,0.0096,0.6653,3,484,240,5
0_7,0.6885,0.3514,0.6632,0.6667,0.0238,,0.046,0.0757,0.6598,6,477,246,3
0_8,0.3682,0.1196,0.4627,0.3333,0.0101,,0.0195,-0.0168,0.5888,3,428,295,6
0_9,0.4815,0.2318,0.5433,0.5556,0.0145,,0.0283,0.0191,0.5314,5,384,339,4
0_Mean,0.5415,0.1584,0.5618,0.4056,0.0237,,0.0428,0.0398,0.7146,3.4,519.7,204.0,4.9
0_SD,0.1334,0.1002,0.0807,0.1321,0.0231,,0.0368,0.0564,0.1306,1.2649110640673518,96.03824469681047,95.72646214895626,0.9944289260117533
Mean,0.5415,0.1584,0.5618,0.4056,0.0237,,0.0428,0.0398,0.7146,3.4,519.7,204.0,4.9
SD,0.1334,0.1002,0.0807,0.1321,0.0231,,0.0368,0.0564,0.1307,1.2649,96.0382,95.7265,0.9944
