,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.667,0.1186,0.5621,0.3,0.0208,,0.039,0.0359,0.8177,3,661,141,7
0_1,0.597,0.0202,0.6032,0.3,0.0385,,0.0682,0.0773,0.899,3,727,75,7
0_2,0.4758,0.2101,0.5099,0.4,0.0129,,0.0251,0.0045,0.617,4,497,305,6
0_3,0.7647,0.1875,0.6532,0.4,0.0506,,0.0899,0.1141,0.9002,4,727,75,6
0_4,0.8193,0.278,0.6817,0.4545,0.0641,,0.1124,0.1426,0.9027,5,728,73,6
0_5,0.4658,0.1039,0.499,0.2727,0.0135,,0.0256,-0.0005,0.7192,3,581,220,8
0_6,0.6129,0.1543,0.5974,0.4545,0.0235,,0.0446,0.0512,0.7365,5,593,208,6
0_7,0.5933,0.159,0.5827,0.2727,0.0337,,0.06,0.0612,0.8842,3,715,86,8
0_8,0.4745,0.149,0.5176,0.3636,0.015,,0.0288,0.0087,0.6675,4,538,263,7
0_9,0.5117,0.1137,0.5476,0.2,0.0233,,0.0417,0.0341,0.8866,2,717,84,8
0_Mean,0.5982,0.1494,0.5754,0.3418,0.0296,,0.0535,0.0529,0.8031,3.6,648.4,153.0,6.9
0_SD,0.1233,0.0689,0.0606,0.0855,0.0171,,0.0292,0.0474,0.1089,0.9660917830792959,88.6405976714708,88.6190348251059,0.8755950357709131
Mean,0.5982,0.1494,0.5754,0.3418,0.0296,,0.0535,0.0529,0.8031,3.6,648.4,153.0,6.9
SD,0.1233,0.0689,0.0606,0.0855,0.0171,,0.0292,0.0474,0.1089,0.9661,88.6406,88.619,0.8756
