,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5226,0.1304,0.5264,0.25,0.0069,,0.0134,0.0098,0.7997,1,586,144,3
0_1,0.5461,0.1709,0.5489,0.3333,0.0058,,0.0114,0.0147,0.7626,1,558,172,2
0_2,0.4021,0.002,0.4062,0.0,0.0,,,-0.0307,0.809,0,593,137,3
0_3,0.4027,0.002,0.4068,0.0,0.0,,,-0.0306,0.8104,0,594,136,3
0_4,0.6614,0.1726,0.5434,0.3333,0.0055,,0.0109,0.0128,0.7517,1,550,180,2
0_5,0.4048,0.002,0.4082,0.0,0.0,,,-0.0303,0.8131,0,596,134,3
0_6,0.7253,0.3403,0.7285,0.6667,0.0129,,0.0253,0.0715,0.7899,2,577,153,1
0_7,0.5265,0.0046,0.4041,0.0,0.0,,,-0.0311,0.8049,0,590,140,3
0_8,0.5413,0.1708,0.5475,0.3333,0.0057,,0.0112,0.0142,0.7599,1,556,174,2
0_9,0.7438,0.3416,0.7457,0.6667,0.0154,,0.0301,0.0821,0.824,2,602,128,1
0_Mean,0.5477,0.1337,0.5266,0.2583,0.0052,,0.017,0.0082,0.7925,0.8,580.2,149.8,2.3
0_SD,0.1277,0.1329,0.1282,0.2619,0.0055,,0.0084,0.0417,0.0255,0.7888106377466155,18.88444392144556,18.884443921445563,0.8232726023485646
Mean,0.5477,0.1337,0.5266,0.2583,0.0052,,0.017,0.0082,0.7925,0.8,580.2,149.8,2.3
SD,0.1277,0.1329,0.1282,0.2619,0.0055,,0.0084,0.0417,0.0255,0.7888,18.8844,18.8844,0.8233
