,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4428,0.0014,0.4925,0.0,0.0,,,-0.0064,0.9823,0,723,11,2
0_1,0.6941,0.0128,0.4959,0.0,0.0,,,-0.0047,0.9891,0,728,6,2
0_2,0.4905,0.0014,0.4959,0.0,0.0,,,-0.0047,0.9891,0,728,6,2
0_3,0.7091,0.2633,0.7214,0.5,0.0233,,0.0444,0.0983,0.9416,1,692,42,1
0_4,0.4653,0.0014,0.4653,0.0,0.0,,,-0.0142,0.928,0,683,51,2
0_5,0.6958,0.257,0.6982,0.5,0.013,,0.0253,0.0674,0.8954,1,658,76,1
0_6,0.451,0.0014,0.4523,0.0,0.0,,,-0.0169,0.9022,0,664,70,2
0_7,0.985,0.5217,0.9789,1.0,0.0312,,0.0606,0.173,0.9578,1,703,31,0
0_8,0.97,0.5111,0.9578,1.0,0.0159,,0.0312,0.1205,0.9156,1,672,62,0
0_9,0.4278,0.0007,0.4809,0.0,0.0,,,-0.0073,0.9605,0,706,28,1
0_Mean,0.6331,0.1572,0.6239,0.3,0.0083,,0.0404,0.0405,0.9462,0.4,695.7,38.3,1.3
0_SD,0.2137,0.2165,0.2048,0.4216,0.0118,,0.0157,0.069,0.0352,0.5163977794943223,26.149357332234548,26.14935733223455,0.8232726023485646
Mean,0.6331,0.1572,0.6239,0.3,0.0083,,0.0404,0.0405,0.9462,0.4,695.7,38.3,1.3
SD,0.2136,0.2165,0.2048,0.4216,0.0118,,0.0157,0.069,0.0352,0.5164,26.1494,26.1494,0.8233
