,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7083,0.7714,0.6458,0.625,0.7143,,0.6667,0.2887,0.6429,5,4,2,3
0_1,0.7917,0.8503,0.7708,0.875,0.7778,,0.8235,0.5594,0.7857,7,4,2,1
0_2,0.5625,0.6794,0.5833,0.5,0.6667,,0.5714,0.1667,0.5714,4,4,2,4
0_3,0.7083,0.7976,0.6875,0.375,1.0,,0.5455,0.4523,0.6429,3,6,0,5
0_4,0.7083,0.8211,0.7083,0.75,0.75,,0.75,0.4167,0.7143,6,4,2,2
0_5,0.7917,0.8726,0.6875,0.375,1.0,,0.5455,0.4523,0.6429,3,6,0,5
0_6,0.5,0.7038,0.4792,0.625,0.5556,,0.5882,-0.043,0.5,5,2,4,3
0_7,0.5208,0.7105,0.4792,0.625,0.5556,,0.5882,-0.043,0.5,5,2,4,3
0_8,0.4889,0.7126,0.4222,0.4444,0.5714,,0.5,-0.1491,0.4286,4,2,3,5
0_9,0.625,0.7833,0.6125,0.625,0.7143,,0.6667,0.2196,0.6154,5,3,2,3
0_Mean,0.6406,0.7703,0.6076,0.5819,0.7306,,0.6246,0.232,0.6044,4.7,3.7,2.1,3.4
0_SD,0.1168,0.0666,0.115,0.1608,0.163,,0.1013,0.2455,0.1071,1.2516655570345725,1.4944341180973264,1.3703203194062978,1.349897115421106
Mean,0.6405,0.7703,0.6076,0.5819,0.7306,,0.6246,0.2321,0.6044,4.7,3.7,2.1,3.4
SD,0.1169,0.0666,0.115,0.1608,0.1629,,0.1013,0.2455,0.1071,1.2517,1.4944,1.3703,1.3499
