,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6752,0.2965,0.606,0.5238,0.0472,,0.0866,0.076,0.6835,11,490,222,10
0_1,0.6872,0.3296,0.6225,0.5909,0.0502,,0.0925,0.0874,0.6521,13,465,246,9
0_2,0.7542,0.4034,0.7246,0.7727,0.0688,,0.1264,0.1622,0.6794,17,481,230,5
0_3,0.7102,0.3327,0.6379,0.5909,0.0549,,0.1004,0.1006,0.6821,13,487,224,9
0_4,0.7049,0.3905,0.6898,0.7143,0.0593,,0.1095,0.1332,0.6667,15,473,238,6
0_5,0.7076,0.3669,0.6582,0.6667,0.0532,,0.0986,0.1101,0.6503,14,462,249,7
0_6,0.6222,0.2456,0.5771,0.4762,0.0418,,0.0769,0.0549,0.6721,10,482,229,11
0_7,0.7253,0.4159,0.7129,0.7619,0.0627,,0.1159,0.1492,0.6667,16,472,239,5
0_8,0.627,0.2912,0.5784,0.5238,0.0404,,0.0751,0.0541,0.6298,11,450,261,10
0_9,0.6682,0.3177,0.6071,0.5714,0.0451,,0.0836,0.0743,0.6407,12,457,254,9
0_Mean,0.6882,0.339,0.6414,0.6193,0.0524,,0.0966,0.1002,0.6623,13.2,471.9,239.2,8.1
0_SD,0.0416,0.0547,0.0533,0.1042,0.0093,,0.0169,0.038,0.0184,2.2997584414213783,13.287002839032,13.138577633146681,2.183269719175042
Mean,0.6882,0.339,0.6415,0.6193,0.0524,,0.0966,0.1002,0.6623,13.2,471.9,239.2,8.1
SD,0.0416,0.0547,0.0533,0.1042,0.0093,,0.0169,0.038,0.0184,2.2998,13.287,13.1386,2.1833
