,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5241,0.0067,0.4975,0.0,0.0,,,-0.0055,0.9889,0,805,4,5
0_1,0.7535,0.4064,0.6957,0.4,0.2222,,0.2857,0.2924,0.9877,2,802,7,3
0_2,0.5837,0.012,0.4932,0.0,0.0,,,-0.0082,0.9815,0,798,11,4
0_3,0.7146,0.3249,0.6957,0.4,0.2222,,0.2857,0.2924,0.9877,2,801,7,3
0_4,0.5579,0.0264,0.4975,0.0,0.0,,,-0.0055,0.9889,0,804,4,5
0_5,0.6683,0.0283,0.4944,0.0,0.0,,,-0.0083,0.9828,0,799,9,5
0_6,0.7505,0.3226,0.6975,0.4,0.3333,,0.3636,0.3609,0.9914,2,804,4,3
0_7,0.75,0.109,0.6975,0.4,0.3333,,0.3636,0.3609,0.9914,2,804,4,3
0_8,0.7205,0.2706,0.6926,0.4,0.1429,,0.2105,0.2315,0.9815,2,796,12,3
0_9,0.6215,0.0088,0.4969,0.0,0.0,,,-0.0062,0.9877,0,803,5,5
0_Mean,0.6645,0.1516,0.5959,0.2,0.1254,,0.3018,0.1504,0.987,1.0,801.6,6.7,3.9
0_SD,0.0868,0.1605,0.1054,0.2108,0.143,,0.0642,0.1696,0.0037,1.0540925533894598,3.0258148581093915,3.0568684048294332,0.9944289260117533
Mean,0.6645,0.1516,0.5958,0.2,0.1254,,0.3018,0.1504,0.987,1.0,801.6,6.7,3.9
SD,0.0868,0.1605,0.1054,0.2108,0.143,,0.0642,0.1696,0.0037,1.0541,3.0258,3.0569,0.9944
