,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.84,0.3703,0.7399,0.5,0.3333,,0.4,0.3938,0.9704,8,780,16,8
0_1,0.604,0.074,0.5706,0.1765,0.0968,,0.125,0.1055,0.9483,3,767,28,14
0_2,0.7167,0.2803,0.6952,0.4118,0.2917,,0.3415,0.33,0.9667,7,778,17,10
0_3,0.7321,0.1622,0.6645,0.3529,0.24,,0.2857,0.2727,0.9631,6,776,19,11
0_4,0.7082,0.4297,0.7834,0.5882,0.3704,,0.4545,0.4526,0.9704,10,778,17,7
0_5,0.8223,0.2865,0.7515,0.5294,0.3,,0.383,0.3818,0.9643,9,774,21,8
0_6,0.5178,0.1064,0.6162,0.25,0.2222,,0.2353,0.2194,0.9679,4,781,14,12
0_7,0.67,0.098,0.6137,0.25,0.1818,,0.2105,0.1946,0.963,4,777,18,12
0_8,0.744,0.2545,0.68,0.375,0.3333,,0.3529,0.3397,0.9729,6,783,12,10
0_9,0.8063,0.3804,0.8006,0.625,0.3448,,0.4444,0.4502,0.9692,10,776,19,6
0_Mean,0.7162,0.2442,0.6916,0.4059,0.2714,,0.3233,0.314,0.9656,6.7,777.0,18.1,9.8
0_SD,0.0999,0.1283,0.0771,0.1529,0.0856,,0.1074,0.1145,0.0069,2.5407785333546005,4.396968652757639,4.332051092342595,2.5298221281347035
Mean,0.7161,0.2442,0.6916,0.4059,0.2714,,0.3233,0.314,0.9656,6.7,777.0,18.1,9.8
SD,0.0999,0.1283,0.0771,0.1529,0.0856,,0.1074,0.1145,0.0069,2.5408,4.397,4.3321,2.5298
