,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8561,0.0221,0.4986,0.0,0.0,,,-0.0033,0.9932,0,730,2,3
0_1,0.8761,0.3443,0.6653,0.3333,0.3333,,0.3333,0.3306,0.9946,1,730,2,2
0_2,0.4863,0.0037,0.4986,0.0,0.0,,,-0.0033,0.9932,0,730,2,3
0_3,0.7436,0.0173,0.5,0.0,,,,0.0,0.9959,0,732,0,3
0_4,0.5404,0.0088,0.4979,0.0,0.0,,,-0.0047,0.9905,0,728,3,4
0_5,0.5636,0.3364,0.6646,0.3333,0.25,,0.2857,0.2853,0.9932,1,728,3,2
0_6,0.9033,0.3479,0.6639,0.3333,0.2,,0.25,0.2543,0.9918,1,727,4,2
0_7,0.6876,0.4734,0.8299,0.6667,0.2857,,0.4,0.4331,0.9918,2,726,5,1
0_8,0.6302,0.0588,0.6612,0.3333,0.1111,,0.1667,0.1869,0.9864,1,723,8,2
0_9,0.964,0.433,0.6646,0.3333,0.25,,0.2857,0.2853,0.9932,1,728,3,2
0_Mean,0.7251,0.2046,0.6145,0.2333,0.1589,,0.2869,0.1764,0.9924,0.7,728.2,3.2,2.4
0_SD,0.1689,0.1973,0.1116,0.225,0.1336,,0.0784,0.166,0.0026,0.6749485577105528,2.5298221281347035,2.14993539954628,0.8432740427115678
Mean,0.7251,0.2046,0.6145,0.2333,0.1589,,0.2869,0.1764,0.9924,0.7,728.2,3.2,2.4
SD,0.1689,0.1973,0.1116,0.225,0.1336,,0.0784,0.166,0.0026,0.6749,2.5298,2.1499,0.8433
