,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7842,0.3666,0.6979,0.4211,0.2857,,0.3404,0.328,0.9619,8,774,20,11
0_1,0.8561,0.4793,0.7255,0.4737,0.3333,,0.3913,0.3803,0.9656,9,776,18,10
0_2,0.8085,0.417,0.7493,0.5263,0.3125,,0.3922,0.3874,0.9619,10,772,22,9
0_3,0.7613,0.1884,0.6904,0.4211,0.2,,0.2712,0.266,0.9471,8,762,32,11
0_4,0.804,0.4325,0.7393,0.5,0.3462,,0.4091,0.4002,0.968,9,777,17,9
0_5,0.8216,0.5079,0.7696,0.5556,0.4348,,0.4878,0.4785,0.9741,10,781,13,8
0_6,0.6429,0.1578,0.6004,0.2222,0.1905,,0.2051,0.1863,0.9618,4,777,17,14
0_7,0.7026,0.2291,0.5998,0.2222,0.1818,,0.2,0.181,0.9606,4,776,18,14
0_8,0.7118,0.39,0.7109,0.4444,0.3077,,0.3636,0.3527,0.9655,8,776,18,10
0_9,0.8417,0.4928,0.7923,0.6111,0.3438,,0.44,0.4424,0.9655,11,773,21,7
0_Mean,0.7735,0.3661,0.7075,0.4398,0.2936,,0.3501,0.3403,0.9632,8.1,774.4,19.6,10.3
0_SD,0.0684,0.1292,0.0646,0.1293,0.0812,,0.0966,0.101,0.0069,2.378141197564929,5.015531433014407,5.015531433014408,2.3118054512532935
Mean,0.7735,0.3661,0.7075,0.4398,0.2936,,0.3501,0.3403,0.9632,8.1,774.4,19.6,10.3
SD,0.0684,0.1292,0.0646,0.1293,0.0812,,0.0966,0.101,0.0069,2.3781,5.0155,5.0155,2.3118
