,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6582,0.1676,0.6184,0.3878,0.1418,,0.2077,0.1519,0.8212,19,647,115,30
0_1,0.6694,0.1971,0.6315,0.3878,0.1667,,0.2331,0.1803,0.8459,19,667,95,30
0_2,0.6955,0.1607,0.6369,0.3958,0.1696,,0.2375,0.1873,0.8494,19,669,93,29
0_3,0.6497,0.1192,0.6043,0.3333,0.1441,,0.2013,0.1433,0.8432,16,667,95,32
0_4,0.6161,0.1171,0.5262,0.1667,0.0842,,0.1119,0.0385,0.8432,8,675,87,40
0_5,0.6774,0.1603,0.6266,0.3542,0.1809,,0.2394,0.1866,0.8667,17,685,77,31
0_6,0.7046,0.1784,0.6681,0.4583,0.1913,,0.2699,0.2275,0.8531,22,669,93,26
0_7,0.7083,0.1959,0.6654,0.449,0.1964,,0.2733,0.2284,0.8556,22,671,90,27
0_8,0.6196,0.1487,0.6223,0.3878,0.1484,,0.2147,0.1598,0.8284,19,652,109,30
0_9,0.6538,0.1902,0.6321,0.3878,0.1681,,0.2346,0.1818,0.8469,19,667,94,30
0_Mean,0.6653,0.1635,0.6232,0.3708,0.1592,,0.2223,0.1685,0.8453,18.0,666.9,94.8,30.5
0_SD,0.0323,0.0288,0.0393,0.0809,0.0323,,0.0454,0.0537,0.013,3.972125095937662,10.733643887846807,10.633281086601006,3.7785946829182113
Mean,0.6653,0.1635,0.6232,0.3708,0.1591,,0.2223,0.1685,0.8454,18.0,666.9,94.8,30.5
SD,0.0323,0.0288,0.0393,0.0809,0.0323,,0.0454,0.0537,0.013,3.9721,10.7336,10.6333,3.7786
