,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6707,0.1606,0.5973,0.2381,0.1389,,0.1754,0.1503,0.9361,5,683,31,16
0_1,0.5989,0.0524,0.5378,0.1429,0.0588,,0.0833,0.0496,0.9102,3,666,48,18
0_2,0.8238,0.1053,0.6134,0.2857,0.125,,0.1739,0.153,0.9224,6,672,42,15
0_3,0.6373,0.08,0.5966,0.2381,0.1351,,0.1724,0.1473,0.9347,5,682,32,16
0_4,0.7362,0.1562,0.6919,0.4286,0.2195,,0.2903,0.2786,0.9401,9,682,32,12
0_5,0.7047,0.1298,0.5919,0.2273,0.1389,,0.1724,0.1451,0.9347,5,682,31,17
0_6,0.6723,0.1166,0.6338,0.3182,0.1628,,0.2154,0.1944,0.9306,7,677,36,15
0_7,0.7232,0.156,0.6423,0.3182,0.2258,,0.2642,0.2412,0.9469,7,689,24,15
0_8,0.5578,0.0778,0.5735,0.1905,0.1143,,0.1429,0.115,0.9346,4,682,31,17
0_9,0.5095,0.1088,0.6176,0.2857,0.1429,,0.1905,0.1688,0.9305,6,677,36,15
0_Mean,0.6634,0.1144,0.6096,0.2673,0.1462,,0.1881,0.1643,0.9321,5.7,679.2,34.3,15.6
0_SD,0.092,0.037,0.0416,0.0793,0.0487,,0.0586,0.0637,0.01,1.70293863659264,6.47731082746193,6.684143758012524,1.6465452046971292
Mean,0.6634,0.1144,0.6096,0.2673,0.1462,,0.1881,0.1643,0.9321,5.7,679.2,34.3,15.6
SD,0.092,0.037,0.0416,0.0793,0.0487,,0.0586,0.0637,0.01,1.7029,6.4773,6.6841,1.6465
