,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6352,0.1451,0.6117,0.3,0.169,,0.2162,0.1712,0.8927,12,712,59,28
0_1,0.7254,0.2791,0.679,0.45,0.2022,,0.2791,0.248,0.8853,18,700,71,22
0_2,0.5957,0.1287,0.5869,0.275,0.1236,,0.1705,0.1204,0.8681,11,693,78,29
0_3,0.5862,0.1545,0.629,0.35,0.1647,,0.224,0.1823,0.8804,14,700,71,26
0_4,0.5917,0.1713,0.6065,0.3,0.1519,,0.2017,0.1556,0.8829,12,704,67,28
0_5,0.7025,0.2204,0.6889,0.4634,0.2235,,0.3016,0.2702,0.8915,19,704,66,22
0_6,0.7042,0.2018,0.6516,0.3902,0.1928,,0.2581,0.2192,0.8866,16,703,67,25
0_7,0.7629,0.221,0.6472,0.3659,0.2143,,0.2703,0.2297,0.9001,15,715,55,26
0_8,0.697,0.1645,0.6218,0.35,0.1458,,0.2059,0.1632,0.8667,14,688,82,26
0_9,0.6636,0.2199,0.6567,0.425,0.165,,0.2378,0.2038,0.8654,17,684,86,23
0_Mean,0.6664,0.1906,0.6379,0.367,0.1753,,0.2365,0.1964,0.882,14.8,700.3,70.2,25.5
0_SD,0.0619,0.0458,0.0325,0.0651,0.032,,0.0404,0.0461,0.0119,2.6997942308422114,9.764447984624857,9.693067396627114,2.5055493963954847
Mean,0.6664,0.1906,0.6379,0.367,0.1753,,0.2365,0.1964,0.882,14.8,700.3,70.2,25.5
SD,0.0619,0.0458,0.0325,0.0651,0.032,,0.0405,0.0462,0.0119,2.6998,9.7644,9.6931,2.5055
