,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8245,0.0136,0.4939,0.0,0.0,,,-0.0071,0.9837,0,724,9,3
0_1,0.9227,0.0238,0.4973,0.0,0.0,,,-0.0047,0.9905,0,729,4,3
0_2,0.9209,0.0253,0.4959,0.0,0.0,,,-0.0058,0.9878,0,727,6,3
0_3,0.3761,0.0031,0.4939,0.0,0.0,,,-0.0071,0.9837,0,724,9,3
0_4,0.6703,0.0156,0.4973,0.0,0.0,,,-0.0047,0.9905,0,729,4,3
0_5,0.6694,0.0677,0.6202,0.25,0.125,,0.1667,0.1705,0.9864,1,725,7,3
0_6,0.9433,0.0724,0.6175,0.25,0.0833,,0.125,0.1364,0.981,1,721,11,3
0_7,0.929,0.6719,0.8313,0.6667,0.4,,0.5,0.5139,0.9946,2,729,3,1
0_8,0.6161,0.3367,0.6646,0.3333,0.25,,0.2857,0.2853,0.9932,1,729,3,2
0_9,0.4258,0.0299,0.6619,0.3333,0.125,,0.1818,0.1989,0.9878,1,725,7,2
0_Mean,0.7298,0.126,0.5874,0.1833,0.0983,,0.2518,0.1276,0.9879,0.6,726.2,6.3,2.6
0_SD,0.2123,0.2156,0.1131,0.225,0.135,,0.1508,0.1733,0.0044,0.6992058987801011,2.820559440174157,2.79085809185793,0.6992058987801011
Mean,0.7298,0.126,0.5874,0.1833,0.0983,,0.2518,0.1276,0.9879,0.6,726.2,6.3,2.6
SD,0.2123,0.2156,0.1131,0.225,0.135,,0.1508,0.1733,0.0044,0.6992,2.8206,2.7909,0.6992
