,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.3987,0.0028,0.4994,0.0,0.0,,,-0.0021,0.9951,0,810,1,3
0_1,0.7686,0.6681,0.8321,0.6667,0.5,,0.5714,0.5756,0.9963,2,809,2,1
0_2,0.6379,0.0863,0.4994,0.0,0.0,,,-0.0021,0.9951,0,810,1,3
0_3,0.6566,0.0046,0.4982,0.0,0.0,,,-0.003,0.9938,0,808,3,2
0_4,0.9661,0.1385,0.7475,0.5,0.2,,0.2857,0.3137,0.9938,1,807,4,1
0_5,0.6827,0.3369,0.666,0.3333,0.5,,0.4,0.4065,0.9963,1,809,1,2
0_6,0.8753,0.6694,0.8327,0.6667,0.6667,,0.6667,0.6654,0.9975,2,809,1,1
0_7,0.7547,0.3397,0.6667,0.3333,1.0,,0.5,0.5766,0.9975,1,810,0,2
0_8,0.7169,0.3371,0.6654,0.3333,0.3333,,0.3333,0.3309,0.9951,1,808,2,2
0_9,0.542,0.3358,0.666,0.3333,0.5,,0.4,0.4065,0.9963,1,809,1,2
0_Mean,0.6999,0.2919,0.6573,0.3167,0.37,,0.451,0.3268,0.9957,0.9,808.9,1.6,1.9
0_SD,0.1603,0.2414,0.1269,0.254,0.3294,,0.1353,0.2532,0.0013,0.7378647873726218,0.9944289260117534,1.1737877907772674,0.7378647873726218
Mean,0.7,0.2919,0.6573,0.3167,0.37,,0.451,0.3268,0.9957,0.9,808.9,1.6,1.9
SD,0.1603,0.2413,0.1269,0.254,0.3294,,0.1353,0.2532,0.0013,0.7379,0.9944,1.1738,0.7379
