,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5808,0.0456,0.595,0.2353,0.1,,0.1404,0.1257,0.9397,4,760,36,13
0_1,0.6846,0.0876,0.6007,0.2353,0.129,,0.1667,0.1505,0.9508,4,769,27,13
0_2,0.6949,0.0439,0.5112,0.0588,0.0333,,0.0426,0.017,0.9446,1,767,29,16
0_3,0.625,0.0546,0.5656,0.1765,0.0769,,0.1071,0.0879,0.9385,3,760,36,14
0_4,0.5415,0.0942,0.6294,0.2941,0.1515,,0.2,0.1877,0.9507,5,767,28,12
0_5,0.6241,0.0465,0.5706,0.1765,0.0968,,0.125,0.1055,0.9483,3,767,28,14
0_6,0.5628,0.1045,0.5706,0.1765,0.0968,,0.125,0.1055,0.9483,3,767,28,14
0_7,0.5962,0.1449,0.5393,0.1176,0.0606,,0.08,0.057,0.9433,2,764,31,15
0_8,0.6042,0.0498,0.5412,0.1176,0.0667,,0.0851,0.0626,0.947,2,767,28,15
0_9,0.6069,0.1149,0.5694,0.1765,0.0909,,0.12,0.1006,0.9458,3,765,30,14
0_Mean,0.6121,0.0786,0.5693,0.1765,0.0903,,0.1192,0.1,0.9457,3.0,765.3,30.1,14.0
0_SD,0.0485,0.0357,0.0339,0.0679,0.0338,,0.0447,0.0486,0.0042,1.1547005383792515,3.093002855909879,3.314949304120485,1.1547005383792515
Mean,0.6121,0.0786,0.5693,0.1765,0.0902,,0.1192,0.1,0.9457,3.0,765.3,30.1,14.0
SD,0.0485,0.0356,0.0339,0.0679,0.0338,,0.0447,0.0486,0.0042,1.1547,3.093,3.3149,1.1547
