,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7348,0.1846,0.7071,0.5,0.1928,,0.2783,0.266,0.8979,16,714,67,16
0_1,0.876,0.2426,0.797,0.6875,0.2316,,0.3465,0.3596,0.8979,22,708,73,10
0_2,0.7282,0.1063,0.629,0.3438,0.141,,0.2,0.1703,0.8918,11,714,67,21
0_3,0.766,0.1814,0.6797,0.4375,0.1867,,0.2617,0.2415,0.9028,14,720,61,18
0_4,0.7858,0.1771,0.7435,0.5625,0.2338,,0.3303,0.3234,0.9102,18,722,59,14
0_5,0.7804,0.1704,0.7026,0.5,0.1778,,0.2623,0.2511,0.8893,16,707,74,16
0_6,0.796,0.1538,0.7001,0.4848,0.1951,,0.2783,0.2623,0.8979,16,714,66,17
0_7,0.7732,0.2304,0.6781,0.4242,0.209,,0.28,0.2557,0.9114,14,727,53,19
0_8,0.7398,0.2051,0.6382,0.3636,0.15,,0.2124,0.1832,0.8905,12,712,68,21
0_9,0.7537,0.157,0.6608,0.4242,0.1489,,0.2205,0.1985,0.8782,14,700,80,19
0_Mean,0.7734,0.1809,0.6936,0.4728,0.1867,,0.267,0.2512,0.8968,15.3,713.8,66.8,17.1
0_SD,0.0426,0.0392,0.0497,0.1002,0.0329,,0.0476,0.059,0.01,3.1287200080686173,7.842901957254796,7.828722046981159,3.3482997343593826
Mean,0.7734,0.1809,0.6936,0.4728,0.1867,,0.267,0.2512,0.8968,15.3,713.8,66.8,17.1
SD,0.0426,0.0392,0.0497,0.1002,0.033,,0.0476,0.059,0.01,3.1287,7.8429,7.8287,3.3483
