,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7083,0.8109,0.5833,1.0,0.6154,,0.7619,0.3203,0.6429,8,1,5,0
0_1,0.8958,0.9248,0.7917,0.75,0.8571,,0.8,0.5774,0.7857,6,5,1,2
0_2,0.7083,0.7356,0.7083,0.75,0.75,,0.75,0.4167,0.7143,6,4,2,2
0_3,0.75,0.8632,0.7292,0.625,0.8333,,0.7143,0.4583,0.7143,5,5,1,3
0_4,0.75,0.8484,0.625,0.75,0.6667,,0.7059,0.2582,0.6429,6,3,3,2
0_5,0.5417,0.6811,0.5208,0.875,0.5833,,0.7,0.0589,0.5714,7,1,5,1
0_6,0.5208,0.5533,0.5208,0.875,0.5833,,0.7,0.0589,0.5714,7,1,5,1
0_7,0.5,0.5433,0.4583,0.75,0.5455,,0.6316,-0.1005,0.5,6,1,5,2
0_8,0.4667,0.6711,0.4778,0.5556,0.625,,0.5882,-0.043,0.5,5,2,3,4
0_9,0.45,0.6761,0.4125,0.625,0.5556,,0.5882,-0.1845,0.4615,5,1,4,3
0_Mean,0.6292,0.7308,0.5828,0.7556,0.6615,,0.694,0.1821,0.6104,6.1,2.4,3.4,2.0
0_SD,0.1518,0.1296,0.1273,0.1344,0.1135,,0.0714,0.2598,0.1075,0.9944289260117531,1.7126976771553504,1.6465452046971292,1.1547005383792515
Mean,0.6292,0.7308,0.5828,0.7556,0.6615,,0.694,0.1821,0.6104,6.1,2.4,3.4,2.0
SD,0.1518,0.1296,0.1273,0.1344,0.1135,,0.0714,0.2599,0.1075,0.9944,1.7127,1.6465,1.1547
