,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6564,0.146,0.5853,0.1818,0.1818,,0.1818,0.1706,0.9779,2,794,9,9
0_1,0.6162,0.148,0.5938,0.2,0.1667,,0.1818,0.1714,0.9779,2,793,10,8
0_2,0.9529,0.3962,0.8425,0.7,0.3684,,0.4828,0.4998,0.9815,7,791,12,3
0_3,0.6232,0.0338,0.5425,0.1,0.0769,,0.087,0.0747,0.9742,1,791,12,9
0_4,0.6885,0.1051,0.5981,0.2,0.4,,0.2667,0.2767,0.9865,2,800,3,8
0_5,0.6254,0.1583,0.595,0.2,0.2,,0.2,0.19,0.9803,2,795,8,8
0_6,0.7544,0.1209,0.6276,0.2727,0.1765,,0.2143,0.2061,0.9729,3,788,14,8
0_7,0.6986,0.2271,0.7204,0.4545,0.3125,,0.3704,0.3667,0.9791,5,791,11,6
0_8,0.6356,0.1261,0.5822,0.1818,0.125,,0.1481,0.1367,0.9717,2,788,14,9
0_9,0.7631,0.2035,0.6737,0.3636,0.2353,,0.2857,0.2805,0.9754,4,789,13,7
0_Mean,0.7014,0.1665,0.6361,0.2855,0.2243,,0.2419,0.2373,0.9777,3.0,792.0,10.6,7.5
0_SD,0.103,0.0964,0.0884,0.1778,0.1049,,0.1153,0.1236,0.0044,1.8257418583505538,3.681787005729087,3.3399933466334266,1.8408935028645435
Mean,0.7014,0.1665,0.6361,0.2854,0.2243,,0.2419,0.2373,0.9777,3.0,792.0,10.6,7.5
SD,0.103,0.0965,0.0884,0.1778,0.1049,,0.1153,0.1237,0.0044,1.8257,3.6818,3.34,1.8409
