,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6703,0.3238,0.6577,0.3333,0.1875,,0.24,0.2377,0.9742,3,714,13,6
0_1,0.6979,0.0528,0.5481,0.125,0.0455,,0.0667,0.0585,0.9619,1,706,21,7
0_2,0.8839,0.0892,0.6744,0.375,0.1364,,0.2,0.2124,0.9673,3,708,19,5
0_3,0.5944,0.0643,0.6181,0.25,0.1667,,0.2,0.1934,0.9782,2,717,10,6
0_4,0.7079,0.1063,0.6779,0.375,0.1765,,0.24,0.2456,0.9741,3,713,14,5
0_5,0.7679,0.2237,0.7438,0.5,0.3077,,0.381,0.3838,0.9823,4,718,9,4
0_6,0.9029,0.3286,0.7383,0.5,0.1905,,0.2759,0.2968,0.9714,4,710,17,4
0_7,0.6768,0.0518,0.6106,0.25,0.087,,0.129,0.1318,0.9633,2,706,21,6
0_8,0.6216,0.0957,0.6147,0.25,0.1176,,0.16,0.1583,0.9714,2,712,15,6
0_9,0.7529,0.2417,0.7417,0.5,0.25,,0.3333,0.3438,0.9782,4,715,12,4
0_Mean,0.7276,0.1578,0.6625,0.3458,0.1665,,0.2226,0.2262,0.9722,2.8,711.9,15.1,5.3
0_SD,0.1019,0.1107,0.0659,0.1289,0.0762,,0.0936,0.0984,0.0066,1.0327955589886446,4.306326095924976,4.306326095924976,1.0593499054713802
Mean,0.7276,0.1578,0.6625,0.3458,0.1665,,0.2226,0.2262,0.9722,2.8,711.9,15.1,5.3
SD,0.1019,0.1107,0.0659,0.1289,0.0762,,0.0936,0.0984,0.0066,1.0328,4.3063,4.3063,1.0593
