,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7093,0.222,0.7154,0.5455,0.0612,,0.1101,0.1529,0.8808,6,711,92,5
0_1,0.676,0.1818,0.6408,0.4,0.0404,,0.0734,0.0949,0.8758,4,708,95,6
0_2,0.923,0.3555,0.8691,0.9,0.0647,,0.1208,0.2161,0.8389,9,673,130,1
0_3,0.7297,0.238,0.6871,0.5,0.0472,,0.0862,0.1225,0.8696,5,702,101,5
0_4,0.7651,0.1867,0.6465,0.4,0.0444,,0.08,0.1029,0.8868,4,717,86,6
0_5,0.6894,0.2352,0.6958,0.5,0.0543,,0.098,0.1363,0.8868,5,716,87,5
0_6,0.8072,0.3725,0.8013,0.7273,0.0741,,0.1345,0.2051,0.8733,8,702,100,3
0_7,0.7772,0.2239,0.6649,0.4545,0.0476,,0.0862,0.1136,0.8696,5,702,100,6
0_8,0.7009,0.2638,0.6612,0.4545,0.045,,0.082,0.1085,0.8622,5,696,106,6
0_9,0.8488,0.3761,0.7944,0.7273,0.0672,,0.1231,0.1925,0.8598,8,691,111,3
0_Mean,0.7627,0.2656,0.7177,0.5609,0.0546,,0.0994,0.1445,0.8704,5.9,701.8,100.8,4.6
0_SD,0.0789,0.0748,0.0776,0.1675,0.0115,,0.0213,0.0449,0.0144,1.7919573407620815,13.062244149541158,12.934020600296293,1.7126976771553504
Mean,0.7627,0.2656,0.7177,0.5609,0.0546,,0.0994,0.1445,0.8704,5.9,701.8,100.8,4.6
SD,0.0788,0.0748,0.0776,0.1675,0.0115,,0.0213,0.0449,0.0144,1.792,13.0622,12.934,1.7127
