,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6562,0.651,0.7083,0.75,0.75,,0.75,0.4167,0.7143,6,4,2,2
0_1,0.8229,0.8524,0.7708,0.875,0.7778,,0.8235,0.5594,0.7857,7,4,2,1
0_2,0.8854,0.9213,0.75,1.0,0.7273,,0.8421,0.603,0.7857,8,3,3,0
0_3,0.5417,0.5697,0.4792,0.625,0.5556,,0.5882,-0.043,0.5,5,2,4,3
0_4,0.7813,0.8603,0.7083,0.75,0.75,,0.75,0.4167,0.7143,6,4,2,2
0_5,0.4688,0.5996,0.5417,0.75,0.6,,0.6667,0.0913,0.5714,6,2,4,2
0_6,0.4792,0.4238,0.5417,0.75,0.6,,0.6667,0.0913,0.5714,6,2,4,2
0_7,0.6042,0.4854,0.7083,0.75,0.75,,0.75,0.4167,0.7143,6,4,2,2
0_8,0.8111,0.894,0.7444,0.8889,0.8,,0.8421,0.5185,0.7857,8,3,2,1
0_9,0.8875,0.9236,0.9,1.0,0.8889,,0.9412,0.8433,0.9231,8,4,1,0
0_Mean,0.6938,0.7181,0.6853,0.8139,0.7199,,0.762,0.3914,0.7066,6.6,3.2,2.6,1.5
0_SD,0.1638,0.1927,0.1276,0.1223,0.1037,,0.1041,0.2717,0.1269,1.07496769977314,0.9189365834726815,1.07496769977314,0.97182531580755
Mean,0.6938,0.7181,0.6853,0.8139,0.72,,0.7621,0.3914,0.7066,6.6,3.2,2.6,1.5
SD,0.1638,0.1927,0.1275,0.1223,0.1037,,0.1041,0.2716,0.127,1.075,0.9189,1.075,0.9718
