,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6282,0.1795,0.6346,0.3333,0.0208,,0.0392,0.0695,0.9334,1,686,47,2
0_1,0.7926,0.1891,0.6401,0.3333,0.025,,0.0465,0.0787,0.9443,1,694,39,2
0_2,0.6353,0.1823,0.6367,0.3333,0.0222,,0.0417,0.0727,0.9375,1,689,44,2
0_3,0.4584,0.002,0.47,0.0,0.0,,,-0.0161,0.9361,0,689,44,3
0_4,0.9657,0.312,0.8484,0.75,0.0714,,0.1304,0.2208,0.9457,3,693,39,1
0_5,0.7012,0.1466,0.5895,0.25,0.0189,,0.0351,0.0509,0.9253,1,680,52,3
0_6,0.7172,0.2767,0.7172,0.5,0.04,,0.0741,0.1269,0.9321,2,684,48,2
0_7,0.7832,0.0198,0.6373,0.3333,0.0227,,0.0426,0.0738,0.9388,1,689,43,2
0_8,0.8067,0.3635,0.8046,0.6667,0.0455,,0.0851,0.1637,0.9415,2,690,42,1
0_9,0.9843,0.5577,0.9693,1.0,0.0625,,0.1176,0.2422,0.9388,3,687,45,0
0_Mean,0.7473,0.2229,0.6948,0.45,0.0329,,0.068,0.1083,0.9373,1.5,688.1,44.3,1.8
0_SD,0.1577,0.1644,0.1439,0.2865,0.0218,,0.0361,0.08,0.006,0.97182531580755,4.121757985239901,4.001388647846033,0.9189365834726815
Mean,0.7473,0.2229,0.6948,0.45,0.0329,,0.068,0.1083,0.9374,1.5,688.1,44.3,1.8
SD,0.1577,0.1644,0.1439,0.2865,0.0218,,0.036,0.08,0.006,0.9718,4.1218,4.0014,0.9189
