,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7233,0.3462,0.6861,0.56,0.0864,,0.1497,0.1609,0.8044,14,640,148,11
0_1,0.789,0.4533,0.7699,0.72,0.1125,,0.1946,0.2344,0.8167,18,646,142,7
0_2,0.7909,0.4006,0.7543,0.68,0.1118,,0.1921,0.2252,0.8241,17,653,135,8
0_3,0.7538,0.3393,0.7556,0.68,0.1133,,0.1943,0.2275,0.8266,17,655,133,8
0_4,0.7847,0.362,0.7766,0.76,0.1044,,0.1836,0.2291,0.7921,19,625,163,6
0_5,0.7727,0.4035,0.728,0.64,0.0994,,0.172,0.1975,0.8106,16,643,145,9
0_6,0.7252,0.3702,0.7178,0.64,0.0904,,0.1584,0.1823,0.7909,16,627,161,9
0_7,0.8176,0.4471,0.7737,0.72,0.1169,,0.2011,0.2412,0.8241,18,652,136,7
0_8,0.8117,0.4289,0.7798,0.7692,0.1081,,0.1896,0.2348,0.7897,20,622,165,6
0_9,0.6714,0.2976,0.6422,0.48,0.0723,,0.1257,0.1218,0.7943,12,633,154,13
0_Mean,0.764,0.3849,0.7384,0.6649,0.1016,,0.1761,0.2055,0.8074,16.7,639.6,148.2,8.4
0_SD,0.0457,0.0506,0.0453,0.09,0.0144,,0.0244,0.0394,0.015,2.359378449224852,12.240188814810915,12.025897979869205,2.2211108331943574
Mean,0.764,0.3849,0.7384,0.6649,0.1016,,0.1761,0.2055,0.8073,16.7,639.6,148.2,8.4
SD,0.0458,0.0506,0.0453,0.09,0.0144,,0.0244,0.0394,0.015,2.3594,12.2402,12.0259,2.2211
