,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6682,0.2234,0.6515,0.5,0.0485,,0.0884,0.1046,0.797,8,640,157,8
0_1,0.7384,0.3081,0.7374,0.7059,0.0612,,0.1127,0.1588,0.7675,12,612,184,5
0_2,0.7339,0.3688,0.7155,0.6471,0.0601,,0.11,0.1477,0.7811,11,624,172,6
0_3,0.8111,0.3793,0.7493,0.7059,0.0678,,0.1237,0.1729,0.7909,12,631,165,5
0_4,0.7911,0.3832,0.7281,0.6471,0.0675,,0.1222,0.163,0.8057,11,644,152,6
0_5,0.7693,0.2851,0.7287,0.6471,0.0679,,0.1229,0.1638,0.8069,11,645,151,6
0_6,0.7681,0.3521,0.7562,0.7059,0.0723,,0.1311,0.1819,0.8044,12,642,154,5
0_7,0.8214,0.3578,0.7881,0.7647,0.0798,,0.1444,0.2059,0.8106,13,646,150,4
0_8,0.707,0.2484,0.6386,0.4706,0.0494,,0.0894,0.0993,0.7995,8,642,154,9
0_9,0.6188,0.2362,0.601,0.4118,0.0402,,0.0733,0.0705,0.7823,7,629,167,10
0_Mean,0.7427,0.3142,0.7094,0.6206,0.0615,,0.1118,0.1468,0.7946,10.5,635.5,160.6,6.4
0_SD,0.064,0.0622,0.0593,0.118,0.0122,,0.022,0.0421,0.0139,2.068278940998476,11.17785509140481,11.137524161340547,1.9550504398153572
Mean,0.7427,0.3142,0.7094,0.6206,0.0615,,0.1118,0.1468,0.7946,10.5,635.5,160.6,6.4
SD,0.064,0.0622,0.0593,0.118,0.0122,,0.022,0.0421,0.0139,2.0683,11.1779,11.1375,1.9551
