,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.55,0.637,0.525,0.8,0.5714,,0.6667,0.0598,0.5556,8,2,6,2
0_1,0.6125,0.5421,0.6125,0.6,0.6667,,0.6316,0.2236,0.6111,6,5,3,4
0_2,0.4812,0.6049,0.5375,0.7,0.5833,,0.6364,0.0791,0.5556,7,3,5,3
0_3,0.5,0.4843,0.5779,0.7273,0.6667,,0.6957,0.1612,0.6111,8,3,4,3
0_4,0.9675,0.9811,0.9286,1.0,0.9167,,0.9565,0.8864,0.9444,11,6,1,0
0_5,0.3643,0.4512,0.3929,0.5,0.5,,0.5,-0.2143,0.4118,5,2,5,5
0_6,0.5357,0.5361,0.6857,0.8,0.7273,,0.7619,0.3825,0.7059,8,4,3,2
0_7,0.6857,0.7652,0.7071,0.7,0.7778,,0.7368,0.4085,0.7059,7,5,2,3
0_8,0.8643,0.9012,0.7571,0.8,0.8,,0.8,0.5143,0.7647,8,5,2,2
0_9,0.6786,0.7915,0.6357,0.7,0.7,,0.7,0.2714,0.6471,7,4,3,3
0_Mean,0.624,0.6695,0.636,0.7327,0.691,,0.7086,0.2772,0.6513,7.5,3.9,3.4,2.7
0_SD,0.1823,0.1814,0.1464,0.1333,0.1226,,0.1202,0.2982,0.1429,1.5811388300841898,1.3703203194062978,1.577621275493231,1.3374935098492586
Mean,0.624,0.6695,0.636,0.7327,0.691,,0.7086,0.2772,0.6513,7.5,3.9,3.4,2.7
SD,0.1823,0.1814,0.1464,0.1333,0.1226,,0.1202,0.2982,0.1429,1.5811,1.3703,1.5776,1.3375
