,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5696,0.3661,0.6032,0.6818,0.0425,,0.08,0.0705,0.5293,15,373,338,7
0_1,0.7558,0.4471,0.7441,0.8636,0.0664,,0.1234,0.1707,0.6317,19,444,267,3
0_2,0.5856,0.3351,0.5866,0.619,0.0394,,0.0741,0.0581,0.556,13,394,317,8
0_3,0.6537,0.4089,0.658,0.7619,0.048,,0.0904,0.1059,0.5601,16,394,317,5
0_4,0.6471,0.3852,0.6762,0.8095,0.0497,,0.0937,0.1179,0.5505,17,386,325,4
0_5,0.6436,0.363,0.6456,0.6667,0.0498,,0.0927,0.0999,0.6257,14,444,267,7
0_6,0.6625,0.3869,0.6567,0.7143,0.05,,0.0935,0.1064,0.6025,15,426,285,6
0_7,0.62,0.3841,0.6455,0.7143,0.0475,,0.089,0.0981,0.5806,15,410,301,6
0_8,0.6478,0.3388,0.6525,0.7143,0.049,,0.0917,0.1032,0.5943,15,420,291,6
0_9,0.6138,0.3682,0.6085,0.6818,0.0435,,0.0817,0.0742,0.5396,15,380,330,7
0_Mean,0.6399,0.3784,0.6477,0.7227,0.0486,,0.091,0.1005,0.577,15.4,407.1,303.8,5.9
0_SD,0.0508,0.0329,0.0442,0.0718,0.0072,,0.0132,0.0311,0.0356,1.6465452046971292,25.692411330974757,25.576899299519827,1.5238839267549948
Mean,0.64,0.3783,0.6477,0.7227,0.0486,,0.091,0.1005,0.577,15.4,407.1,303.8,5.9
SD,0.0508,0.0329,0.0442,0.0718,0.0072,,0.0132,0.0311,0.0356,1.6465,25.6924,25.5769,1.5239
