,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7607,0.3433,0.7607,0.6667,0.0185,,0.036,0.0939,0.854,2,624,106,1
0_1,0.4158,0.002,0.4158,0.0,0.0,,,-0.0288,0.8281,0,607,123,3
0_2,0.7525,0.3423,0.7525,0.6667,0.0167,,0.0325,0.0871,0.8377,2,612,118,1
0_3,0.4158,0.002,0.4158,0.0,0.0,,,-0.0288,0.8281,0,607,123,3
0_4,0.5893,0.1724,0.5893,0.3333,0.0088,,0.0171,0.0315,0.8431,1,617,113,2
0_5,0.5776,0.1718,0.5776,0.3333,0.0076,,0.0149,0.0259,0.8199,1,600,130,2
0_6,0.7443,0.3416,0.7443,0.6667,0.0152,,0.0296,0.0812,0.8213,2,600,130,1
0_7,0.5893,0.1724,0.5893,0.3333,0.0088,,0.0171,0.0315,0.8431,1,617,113,2
0_8,0.4562,0.002,0.4562,0.0,0.0,,,-0.0198,0.9086,0,666,64,3
0_9,0.6698,0.2598,0.6698,0.5,0.0168,,0.0325,0.0678,0.8377,2,612,117,2
0_Mean,0.5971,0.181,0.5971,0.35,0.0092,,0.0257,0.0341,0.8422,1.1,616.2,113.7,2.0
0_SD,0.135,0.1417,0.135,0.2772,0.0074,,0.0089,0.0479,0.0257,0.8755950357709131,19.065967353142906,19.044100865564058,0.816496580927726
Mean,0.5971,0.181,0.5971,0.35,0.0092,,0.0257,0.0342,0.8422,1.1,616.2,113.7,2.0
SD,0.135,0.1417,0.135,0.2772,0.0074,,0.0089,0.0479,0.0257,0.8756,19.066,19.0441,0.8165
